world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
145,6684.557812999992,"[[ 7.89667606e-03 -1.50059457e-03 -2.98212097e+00]
 [-5.65196560e-04 -4.19349871e-03  2.86264942e+00]
 [-9.53456926e-06 -3.69183744e-04  1.23212112e+00]]","[[ 1.21016254e+02 -8.68556801e+01  4.94693633e+02]
 [-1.97008451e+01 -2.85642498e+02  6.15965439e+02]
 [-4.96655224e-03 -8.62599436e-02  1.00000000e+00]]",7,"[[ 8.71618045e-03 -1.86084984e-03 -3.27430136e+00]
 [-4.87657562e-04 -4.55465149e-03  2.99371302e+00]
 [ 1.92502460e-04 -5.51251539e-04  1.23544835e+00]]","[[ 9.79334794e+01 -1.01065968e+02  5.04453488e+02]
 [-2.90290795e+01 -2.80710420e+02  6.03276118e+02]
 [-2.82122360e-02 -1.09504054e-01  1.00000000e+00]]"
146,6684.792386000001,"[[ 7.88642052e-03 -1.63668155e-03 -2.89092314e+00]
 [-5.94353728e-04 -4.22740295e-03  2.79666604e+00]
 [-1.97674404e-05 -4.07083013e-04  1.25096558e+00]]","[[ 1.20945415e+02 -9.39698222e+01  4.89578705e+02]
 [-2.00581789e+01 -2.85863219e+02  5.92723983e+02]
 [-4.61608433e-03 -9.45090775e-02  1.00000000e+00]]",7,"[[ 8.67020238e-03 -1.93912877e-03 -3.19371292e+00]
 [-4.96113490e-04 -4.52714852e-03  2.88304133e+00]
 [ 1.91865167e-04 -5.52095583e-04  1.22577136e+00]]","[[ 9.84135215e+01 -1.02955019e+02  4.98566152e+02]
 [-2.88779156e+01 -2.79520505e+02  5.82197807e+02]
 [-2.84110867e-02 -1.09782753e-01  1.00000000e+00]]"
147,6684.89291699999,"[[ 7.89238611e-03 -1.62441899e-03 -2.90811004e+00]
 [-5.94492997e-04 -4.20575896e-03  2.79202705e+00]
 [-1.33378751e-05 -3.97264090e-04  1.24271162e+00]]","[[ 1.20534906e+02 -9.29171049e+01  4.90826535e+02]
 [-2.05374854e+01 -2.85989655e+02  5.94478697e+02]
 [-5.27163811e-03 -9.24210693e-02  1.00000000e+00]]",7,"[[ 8.67645788e-03 -1.92959193e-03 -3.21002185e+00]
 [-4.98265382e-04 -4.50670429e-03  2.88021290e+00]
 [ 1.96713519e-04 -5.43580650e-04  1.21904223e+00]]","[[ 9.80497791e+01 -1.02266191e+02  4.99810687e+02]
 [-2.93029346e+01 -2.79765204e+02  5.83835629e+02]
 [-2.88884375e-02 -1.08247119e-01  1.00000000e+00]]"
148,6684.993447999994,"[[ 7.90871627e-03 -1.61066870e-03 -2.99043319e+00]
 [-5.68951892e-04 -4.19430174e-03  2.80762519e+00]
 [-8.03434329e-06 -3.88775176e-04  1.23786360e+00]]","[[ 1.20290021e+02 -9.25956444e+01  5.00615040e+02]
 [-1.99990819e+01 -2.86490974e+02  6.01482553e+02]
 [-5.50035987e-03 -9.05790622e-02  1.00000000e+00]]",7,"[[ 8.66962210e-03 -1.92575240e-03 -3.27724346e+00]
 [-4.88643318e-04 -4.50547554e-03  2.90998394e+00]
 [ 1.85136708e-04 -5.46687539e-04  1.22862698e+00]]","[[ 9.86130423e+01 -1.03936872e+02  5.09213607e+02]
 [-2.84763657e+01 -2.81449244e+02  5.90650218e+02]
 [-2.75303805e-02 -1.09571307e-01  1.00000000e+00]]"
149,6685.127489999999,"[[ 7.99434324e-03 -1.55123156e-03 -3.22998858e+00]
 [-5.25553259e-04 -4.20704254e-03  2.84436968e+00]
 [ 2.56812457e-05 -3.76002724e-04  1.21624931e+00]]","[[ 1.17491457e+02 -9.00251713e+01  5.22558102e+02]
 [-2.06762351e+01 -2.84664492e+02  6.10818061e+02]
 [-8.87289109e-03 -8.61029599e-02  1.00000000e+00]]",7,"[[ 8.69108942e-03 -1.86472604e-03 -3.48823298e+00]
 [-4.82798913e-04 -4.52468013e-03  2.97176384e+00]
 [ 1.77386260e-04 -5.48985178e-04  1.23547377e+00]]","[[ 9.84139235e+01 -1.04881072e+02  5.30138711e+02]
 [-2.79339764e+01 -2.82323576e+02  6.00222197e+02]
 [-2.65425440e-02 -1.10392468e-01  1.00000000e+00]]"
150,6685.295041999998,"[[ 7.99663069e-03 -1.48976487e-03 -3.28597662e+00]
 [-5.11710153e-04 -4.21001802e-03  2.84161742e+00]
 [ 3.23881529e-05 -3.69797937e-04  1.20901655e+00]]","[[ 1.17320887e+02 -8.76110319e+01  5.24782500e+02]
 [-2.06429318e+01 -2.83908564e+02  6.11180492e+02]
 [-9.45687668e-03 -8.44911856e-02  1.00000000e+00]]",7,"[[ 8.68043340e-03 -1.79609200e-03 -3.54129493e+00]
 [-4.74592403e-04 -4.52499505e-03  2.97091795e+00]
 [ 1.76700755e-04 -5.42177121e-04  1.23165217e+00]]","[[ 9.87372274e+01 -1.02966180e+02  5.32262053e+02]
 [-2.76466345e+01 -2.81999729e+02  6.00732243e+02]
 [-2.63356133e-02 -1.09364967e-01  1.00000000e+00]]"
151,6685.596634999994,"[[ 8.00793410e-03 -1.53580835e-03 -3.25187998e+00]
 [-5.31945694e-04 -4.22662484e-03  2.85935434e+00]
 [ 2.44995598e-05 -3.82777394e-04  1.22092964e+00]]","[[ 1.17296735e+02 -9.00041858e+01  5.23198669e+02]
 [-2.07573151e+01 -2.84356565e+02  6.10662445e+02]
 [-8.86140279e-03 -8.73434457e-02  1.00000000e+00]]",7,"[[ 8.70190374e-03 -1.84444993e-03 -3.51121529e+00]
 [-4.89383956e-04 -4.54116029e-03  2.98497797e+00]
 [ 1.75952841e-04 -5.52839743e-04  1.23839416e+00]]","[[ 9.83075823e+01 -1.04536362e+02  5.30701653e+02]
 [-2.79881946e+01 -2.81899275e+02  6.00124400e+02]
 [-2.64620796e-02 -1.10991845e-01  1.00000000e+00]]"
152,6686.099290999991,"[[ 8.08002191e-03 -1.56328486e-03 -3.41728318e+00]
 [-5.16739814e-04 -4.25543198e-03  2.83426259e+00]
 [ 4.85160903e-05 -3.87123897e-04  1.20633790e+00]]","[[ 1.14693725e+02 -9.11792576e+01  5.39124982e+02]
 [-2.16206691e+01 -2.81685825e+02  6.00567760e+02]
 [-1.15509667e-02 -8.67283152e-02  1.00000000e+00]]",7,"[[ 8.69868188e-03 -1.83067738e-03 -3.66037404e+00]
 [-4.88700339e-04 -4.52725699e-03  2.94589915e+00]
 [ 1.71815936e-04 -5.41227806e-04  1.22661726e+00]]","[[ 9.82924482e+01 -1.04942285e+02  5.45350643e+02]
 [-2.74507301e+01 -2.80537148e+02  5.91834328e+02]
 [-2.58803690e-02 -1.09083536e-01  1.00000000e+00]]"
153,6686.367373999994,"[[ 8.06548673e-03 -1.46935961e-03 -3.44077783e+00]
 [-4.96414877e-04 -4.23804019e-03  2.84010677e+00]
 [ 4.68424683e-05 -3.75117054e-04  1.20261319e+00]]","[[ 1.15474191e+02 -8.75867816e+01  5.37227477e+02]
 [-2.09110901e+01 -2.82454220e+02  6.07219126e+02]
 [-1.10203370e-02 -8.46910834e-02  1.00000000e+00]]",7,"[[ 8.70125293e-03 -1.74825181e-03 -3.68673057e+00]
 [-4.72763524e-04 -4.52980004e-03  2.96494102e+00]
 [ 1.70196928e-04 -5.39207483e-04  1.22977595e+00]]","[[ 9.87022383e+01 -1.02826096e+02  5.43807894e+02]
 [-2.69875261e+01 -2.81502357e+02  5.97785434e+02]
 [-2.54930126e-02 -1.09196714e-01  1.00000000e+00]]"
154,6686.702477999992,"[[ 8.03770042e-03 -1.48943825e-03 -3.37844568e+00]
 [-5.06206718e-04 -4.23447036e-03  2.83741998e+00]
 [ 3.87864193e-05 -3.77660328e-04  1.20835049e+00]]","[[ 1.16275276e+02 -8.84082847e+01  5.32694070e+02]
 [-2.07456628e+01 -2.82942682e+02  6.06396183e+02]
 [-1.02161712e-02 -8.55936968e-02  1.00000000e+00]]",7,"[[ 8.68382592e-03 -1.77313176e-03 -3.62669438e+00]
 [-4.75839773e-04 -4.52793684e-03  2.95913744e+00]
 [ 1.69676226e-04 -5.41147941e-04  1.23143373e+00]]","[[ 9.89584795e+01 -1.03229752e+02  5.39503805e+02]
 [-2.70907487e+01 -2.81571780e+02  5.96832546e+02]
 [-2.55401516e-02 -1.09511662e-01  1.00000000e+00]]"
155,6687.03758199999,"[[ 8.03008257e-03 -1.49678492e-03 -3.34387164e+00]
 [-5.14047453e-04 -4.24294855e-03  2.83082075e+00]
 [ 3.51743034e-05 -3.80196079e-04  1.21069941e+00]]","[[ 1.16549744e+02 -8.85024788e+01  5.28836501e+02]
 [-2.07208874e+01 -2.82418261e+02  6.03112120e+02]
 [-9.89308835e-03 -8.61165885e-02  1.00000000e+00]]",7,"[[ 8.68102829e-03 -1.77667898e-03 -3.59588200e+00]
 [-4.75615022e-04 -4.53012635e-03  2.94435164e+00]
 [ 1.73434492e-04 -5.38204167e-04  1.22661908e+00]]","[[ 9.88788000e+01 -1.02427362e+02  5.35731654e+02]
 [-2.72347204e+01 -2.80598371e+02  5.93703001e+02]
 [-2.59304905e-02 -1.08635824e-01  1.00000000e+00]]"
156,6687.339175999994,"[[ 8.04116019e-03 -1.51712193e-03 -3.32496742e+00]
 [-5.20524406e-04 -4.24762567e-03  2.81631853e+00]
 [ 3.54565129e-05 -3.88944758e-04  1.21412786e+00]]","[[ 1.16231388e+02 -8.97169962e+01  5.26416731e+02]
 [-2.09423026e+01 -2.82751077e+02  5.98523969e+02]
 [-1.01031851e-02 -8.79590208e-02  1.00000000e+00]]",7,"[[ 8.69005834e-03 -1.78682708e-03 -3.58076239e+00]
 [-4.73870134e-04 -4.52168665e-03  2.91790031e+00]
 [ 1.79273091e-04 -5.37645795e-04  1.22130629e+00]]","[[ 9.84933657e+01 -1.02326843e+02  5.33249418e+02]
 [-2.74496605e+01 -2.80394432e+02  5.89428137e+02]
 [-2.65415850e-02 -1.08415423e-01  1.00000000e+00]]"
157,6687.674279999992,"[[ 7.97553203e-03 -1.54839490e-03 -3.19641890e+00]
 [-5.42482953e-04 -4.22759808e-03  2.81804349e+00]
 [ 1.68019162e-05 -3.83452673e-04  1.22145759e+00]]","[[ 1.18158621e+02 -9.01972121e+01  5.17303358e+02]
 [-2.05446608e+01 -2.83455998e+02  6.00202571e+02]
 [-8.07493965e-03 -8.77447362e-02  1.00000000e+00]]",7,"[[ 8.66249289e-03 -1.83618290e-03 -3.46144097e+00]
 [-4.84716414e-04 -4.51725428e-03  2.92156436e+00]
 [ 1.77613734e-04 -5.37075985e-04  1.22391409e+00]]","[[ 9.89394987e+01 -1.02606546e+02  5.24746687e+02]
 [-2.77896412e+01 -2.80278541e+02  5.90449609e+02]
 [-2.65526503e-02 -1.08101168e-01  1.00000000e+00]]"
158,6688.00938399999,"[[ 8.02889143e-03 -1.50492388e-03 -3.32545780e+00]
 [-5.07028774e-04 -4.25120423e-03  2.79253463e+00]
 [ 2.95481810e-05 -3.99375044e-04  1.22177868e+00]]","[[ 1.16885054e+02 -9.07506424e+01  5.25562148e+02]
 [-2.01169585e+01 -2.83927454e+02  5.94198575e+02]
 [-9.40264563e-03 -9.06154486e-02  1.00000000e+00]]",7,"[[ 8.66827143e-03 -1.76273204e-03 -3.58191441e+00]
 [-4.56760160e-04 -4.51404506e-03  2.88609210e+00]
 [ 1.73144991e-04 -5.41478269e-04  1.22487210e+00]]","[[ 9.93228930e+01 -1.02635310e+02  5.32285011e+02]
 [-2.65233173e+01 -2.81406381e+02  5.85498256e+02]
 [-2.57651892e-02 -1.09892821e-01  1.00000000e+00]]"
159,6688.243956999999,"[[ 8.04060417e-03 -1.46700949e-03 -3.34442530e+00]
 [-4.91932993e-04 -4.25092630e-03  2.78515173e+00]
 [ 3.21019219e-05 -3.94540036e-04  1.21771972e+00]]","[[ 1.16830542e+02 -8.89904300e+01  5.24408748e+02]
 [-1.97252713e+01 -2.83612794e+02  5.94500489e+02]
 [-9.47089387e-03 -8.95442822e-02  1.00000000e+00]]",7,"[[ 8.68509704e-03 -1.72333578e-03 -3.60402737e+00]
 [-4.40128083e-04 -4.51606529e-03  2.87889991e+00]
 [ 1.77696402e-04 -5.36737585e-04  1.21998331e+00]]","[[ 9.91549757e+01 -1.00969523e+02  5.31186280e+02]
 [-2.62254642e+01 -2.81036220e+02  5.85711175e+02]
 [-2.59804167e-02 -1.08936557e-01  1.00000000e+00]]"
160,6688.478529999993,"[[ 8.02014104e-03 -1.52491096e-03 -3.27312271e+00]
 [-5.15378868e-04 -4.24914751e-03  2.79853635e+00]
 [ 2.54748860e-05 -3.90630827e-04  1.21929367e+00]]","[[ 1.17246605e+02 -9.00021998e+01  5.21315716e+02]
 [-2.00687574e+01 -2.82873461e+02  5.95380895e+02]
 [-8.87917279e-03 -8.87450668e-02  1.00000000e+00]]",7,"[[ 8.68231778e-03 -1.79556888e-03 -3.53439471e+00]
 [-4.60069268e-04 -4.52399678e-03  2.89558937e+00]
 [ 1.78697458e-04 -5.37931609e-04  1.22098890e+00]]","[[ 9.88937603e+01 -1.02073213e+02  5.28335431e+02]
 [-2.69088043e+01 -2.80080766e+02  5.86321921e+02]
 [-2.63287897e-02 -1.08456411e-01  1.00000000e+00]]"
161,6688.813633999991,"[[ 8.07791774e-03 -1.46424181e-03 -3.37007279e+00]
 [-4.79776440e-04 -4.26413191e-03  2.81061577e+00]
 [ 3.89982033e-05 -3.89646928e-04  1.21325894e+00]]","[[ 1.16034191e+02 -8.79042672e+01  5.25946087e+02]
 [-1.96798011e+01 -2.82578946e+02  5.99953117e+02]
 [-1.00500385e-02 -8.79267456e-02  1.00000000e+00]]",7,"[[ 8.73681018e-03 -1.73772361e-03 -3.62908155e+00]
 [-4.33911104e-04 -4.54833235e-03  2.91792108e+00]
 [ 1.84039100e-04 -5.44104150e-04  1.22333450e+00]]","[[ 9.82042232e+01 -1.01264997e+02  5.32866852e+02]
 [-2.63714249e+01 -2.80449293e+02  5.90700950e+02]
 [-2.65031507e-02 -1.09501453e-01  1.00000000e+00]]"
162,6688.9476749999885,"[[ 8.08326122e-03 -1.44081273e-03 -3.42272595e+00]
 [-4.66931162e-04 -4.26152170e-03  2.79505843e+00]
 [ 4.35949603e-05 -3.90893778e-04  1.21057602e+00]]","[[ 1.15784556e+02 -8.77607421e+01  5.29991666e+02]
 [-1.95646627e+01 -2.82878291e+02  5.97811998e+02]
 [-1.04870143e-02 -8.81806972e-02  1.00000000e+00]]",7,"[[ 8.72106401e-03 -1.70346385e-03 -3.67671673e+00]
 [-4.26272892e-04 -4.53521119e-03  2.90003737e+00]
 [ 1.79115920e-04 -5.42245203e-04  1.22326675e+00]]","[[ 9.86950934e+01 -1.01233227e+02  5.36640141e+02]
 [-2.58425970e+01 -2.81214162e+02  5.89009444e+02]
 [-2.59067669e-02 -1.09832584e-01  1.00000000e+00]]"
163,6689.182247999997,"[[ 8.01883950e-03 -1.42173623e-03 -3.32768771e+00]
 [-4.80030724e-04 -4.23047202e-03  2.81373017e+00]
 [ 2.83641940e-05 -3.76059809e-04  1.21301238e+00]]","[[ 1.17710501e+02 -8.59965692e+01  5.22397744e+02]
 [-1.91323265e+01 -2.83804890e+02  6.05833863e+02]
 [-8.68388712e-03 -8.59747117e-02  1.00000000e+00]]",7,"[[ 8.69986559e-03 -1.71051514e-03 -3.58975600e+00]
 [-4.35005555e-04 -4.53423146e-03  2.93204991e+00]
 [ 1.77096742e-04 -5.39708256e-04  1.22774999e+00]]","[[ 9.91371833e+01 -1.00457241e+02  5.29769049e+02]
 [-2.62080318e+01 -2.81578286e+02  5.95822567e+02]
 [-2.58208623e-02 -1.09288925e-01  1.00000000e+00]]"
164,6689.450331,"[[ 8.04317304e-03 -1.40111067e-03 -3.37523099e+00]
 [-4.65163636e-04 -4.23353508e-03  2.80294170e+00]
 [ 3.48783398e-05 -3.77543049e-04  1.20987998e+00]]","[[ 1.17104040e+02 -8.55686189e+01  5.24925649e+02]
 [-1.90346054e+01 -2.83809843e+02  6.04403961e+02]
 [-9.31561615e-03 -8.60960953e-02  1.00000000e+00]]",7,"[[ 8.71291046e-03 -1.68157335e-03 -3.63608678e+00]
 [-4.22476948e-04 -4.53001751e-03  2.91873964e+00]
 [ 1.78991572e-04 -5.38352090e-04  1.22491037e+00]]","[[ 9.89932710e+01 -9.99817140e+01  5.32095025e+02]
 [-2.58816467e+01 -2.81815469e+02  5.94686831e+02]
 [-2.58405844e-02 -1.09248861e-01  1.00000000e+00]]"
165,6689.651394,"[[ 8.04384214e-03 -1.37020176e-03 -3.39878736e+00]
 [-4.49311746e-04 -4.23581218e-03  2.81134655e+00]
 [ 3.81937625e-05 -3.72493456e-04  1.20634743e+00]]","[[ 1.17120337e+02 -8.41494997e+01  5.26084369e+02]
 [-1.87213082e+01 -2.83484855e+02  6.07904826e+02]
 [-9.48883451e-03 -8.48696361e-02  1.00000000e+00]]",7,"[[ 8.71618464e-03 -1.65520088e-03 -3.65876799e+00]
 [-4.11871304e-04 -4.54298645e-03  2.93582379e+00]
 [ 1.78936217e-04 -5.39104643e-04  1.22689354e+00]]","[[ 9.90844077e+01 -9.93865381e+01  5.33304807e+02]
 [-2.55875604e+01 -2.81746060e+02  5.97882224e+02]
 [-2.56942927e-02 -1.09305945e-01  1.00000000e+00]]"
166,6690.053518000001,"[[ 8.03185035e-03 -1.40432731e-03 -3.36616544e+00]
 [-4.69461093e-04 -4.23903747e-03  2.80218369e+00]
 [ 3.17822020e-05 -3.86079854e-04  1.21611736e+00]]","[[ 1.17363884e+02 -8.66531498e+01  5.24525276e+02]
 [-1.90159656e+01 -2.84518194e+02  6.02952793e+02]
 [-9.10419032e-03 -8.80611681e-02  1.00000000e+00]]",7,"[[ 8.69548467e-03 -1.67992788e-03 -3.62624292e+00]
 [-4.25686237e-04 -4.52936554e-03  2.91398161e+00]
 [ 1.75200785e-04 -5.43192746e-04  1.22917442e+00]]","[[ 9.93643794e+01 -1.00614914e+02  5.31665298e+02]
 [-2.57798157e+01 -2.82382677e+02  5.93385317e+02]
 [-2.55554668e-02 -1.10448450e-01  1.00000000e+00]]"
167,6690.321601999996,"[[ 8.00506661e-03 -1.39787926e-03 -3.33702272e+00]
 [-4.73554916e-04 -4.22637928e-03  2.80858279e+00]
 [ 2.93780095e-05 -3.75628352e-04  1.21226467e+00]]","[[ 1.17946814e+02 -8.54654163e+01  5.22681152e+02]
 [-1.90345123e+01 -2.84170438e+02  6.05971303e+02]
 [-8.75629338e-03 -8.59809513e-02  1.00000000e+00]]",7,"[[ 8.67919635e-03 -1.68373531e-03 -3.59692849e+00]
 [-4.30845801e-04 -4.52849552e-03  2.92743540e+00]
 [ 1.74553777e-04 -5.38884027e-04  1.22866097e+00]]","[[ 9.95884081e+01 -1.00103774e+02  5.30056481e+02]
 [-2.59900296e+01 -2.82085739e+02  5.96017545e+02]
 [-2.55474417e-02 -1.09499699e-01  1.00000000e+00]]"
168,6690.589684999999,"[[ 7.99926274e-03 -1.44695796e-03 -3.27916305e+00]
 [-4.99382097e-04 -4.23056561e-03  2.82136024e+00]
 [ 2.29485877e-05 -3.81538262e-04  1.21913057e+00]]","[[ 1.18075341e+02 -8.72340489e+01  5.19474277e+02]
 [-1.94872814e+01 -2.84324747e+02  6.05579566e+02]
 [-8.32134474e-03 -8.73400059e-02  1.00000000e+00]]",7,"[[ 8.68671348e-03 -1.73974476e-03 -3.54216527e+00]
 [-4.50465168e-04 -4.53401873e-03  2.93731726e+00]
 [ 1.76198330e-04 -5.44285029e-04  1.23124833e+00]]","[[ 9.91740875e+01 -1.01320999e+02  5.27028473e+02]
 [-2.66915725e+01 -2.81797103e+02  5.95478194e+02]
 [-2.59916145e-02 -1.10071502e-01  1.00000000e+00]]"
169,6690.824257999993,"[[ 7.98658137e-03 -1.44285270e-03 -3.28349071e+00]
 [-4.97558541e-04 -4.22339941e-03  2.80693702e+00]
 [ 2.32288067e-05 -3.78444492e-04  1.21624869e+00]]","[[ 1.18276349e+02 -8.70137467e+01  5.20125042e+02]
 [-1.94597194e+01 -2.84191227e+02  6.03339659e+02]
 [-8.31395929e-03 -8.67662841e-02  1.00000000e+00]]",7,"[[ 8.66419832e-03 -1.72818146e-03 -3.54516546e+00]
 [-4.48593230e-04 -4.51942132e-03  2.91893364e+00]
 [ 1.74126232e-04 -5.37328363e-04  1.22704316e+00]]","[[ 9.95957641e+01 -1.00807111e+02  5.27554979e+02]
 [-2.65124517e+01 -2.81692258e+02  5.93499888e+02]
 [-2.57432896e-02 -1.09049202e-01  1.00000000e+00]]"
170,6691.0588299999945,"[[ 8.02407777e-03 -1.45349012e-03 -3.33381471e+00]
 [-4.83793168e-04 -4.24688452e-03  2.78142910e+00]
 [ 3.25681540e-05 -3.91662352e-04  1.21612094e+00]]","[[ 1.17173180e+02 -8.83641033e+01  5.23313213e+02]
 [-1.95206112e+01 -2.83688258e+02  5.95319636e+02]
 [-9.42472271e-03 -8.89978546e-02  1.00000000e+00]]",7,"[[ 8.67156330e-03 -1.71491963e-03 -3.59228267e+00]
 [-4.33329548e-04 -4.51681408e-03  2.87867194e+00]
 [ 1.77525249e-04 -5.37614753e-04  1.22115544e+00]]","[[ 9.94241959e+01 -1.00860694e+02  5.30239352e+02]
 [-2.60630054e+01 -2.81302335e+02  5.86453973e+02]
 [-2.59280354e-02 -1.09180995e-01  1.00000000e+00]]"
171,6691.259892999995,"[[ 8.03956556e-03 -1.45828500e-03 -3.36376901e+00]
 [-4.75753634e-04 -4.25610643e-03  2.76458659e+00]
 [ 3.25097254e-05 -4.07339027e-04  1.22357348e+00]]","[[ 1.16912472e+02 -9.03586390e+01  5.25567809e+02]
 [-1.92488007e+01 -2.84905777e+02  5.90808956e+02]
 [-9.51441031e-03 -9.24470081e-02  1.00000000e+00]]",7,"[[ 8.66725616e-03 -1.70283813e-03 -3.62054830e+00]
 [-4.24252283e-04 -4.50913749e-03  2.85218902e+00]
 [ 1.73299394e-04 -5.43789213e-04  1.22451501e+00]]","[[ 9.97509976e+01 -1.01847482e+02  5.32162996e+02]
 [-2.54692674e+01 -2.82397353e+02  5.82465640e+02]
 [-2.54277818e-02 -1.10994579e-01  1.00000000e+00]]"
172,6691.460955000002,"[[ 8.02465440e-03 -1.41795145e-03 -3.37613294e+00]
 [-4.69556453e-04 -4.24394349e-03  2.75416989e+00]
 [ 3.52484641e-05 -3.93114059e-04  1.21376713e+00]]","[[ 1.17172328e+02 -8.77907158e+01  5.25125364e+02]
 [-1.92100880e+01 -2.83942993e+02  5.90864108e+02]
 [-9.62449883e-03 -8.94137701e-02  1.00000000e+00]]",7,"[[ 8.65001383e-03 -1.66095030e-03 -3.63221470e+00]
 [-4.18985608e-04 -4.49753770e-03  2.84269066e+00]
 [ 1.74552270e-04 -5.29687302e-04  1.21573142e+00]]","[[ 1.00052853e+02 -9.95767568e+01  5.31761664e+02]
 [-2.53934409e+01 -2.81570598e+02  5.82516556e+02]
 [-2.54291659e-02 -1.08381686e-01  1.00000000e+00]]"
173,6691.628507000001,"[[ 8.03473747e-03 -1.42716852e-03 -3.37894239e+00]
 [-4.70201180e-04 -4.24887451e-03  2.75564855e+00]
 [ 3.20323812e-05 -4.03453296e-04  1.22137452e+00]]","[[ 1.17142570e+02 -8.92382697e+01  5.25414026e+02]
 [-1.90338534e+01 -2.85026133e+02  5.90414769e+02]
 [-9.35964042e-03 -9.18114930e-02  1.00000000e+00]]",7,"[[ 8.65998622e-03 -1.66855022e-03 -3.63589021e+00]
 [-4.18637810e-04 -4.50027236e-03  2.84240373e+00]
 [ 1.71882923e-04 -5.38795205e-04  1.22219877e+00]]","[[ 1.00042156e+02 -1.00786945e+02  5.32007968e+02]
 [-2.52129754e+01 -2.82554618e+02  5.82117008e+02]
 [-2.51842574e-02 -1.10387543e-01  1.00000000e+00]]"
174,6691.796059,"[[ 8.01629348e-03 -1.42875683e-03 -3.36316652e+00]
 [-4.75349514e-04 -4.24795005e-03  2.75975648e+00]
 [ 3.09919349e-05 -3.97186598e-04  1.21844489e+00]]","[[ 1.17463949e+02 -8.85831080e+01  5.24864633e+02]
 [-1.91384859e+01 -2.84223497e+02  5.90934994e+02]
 [-9.22650281e-03 -9.03975247e-02  1.00000000e+00]]",7,"[[ 8.64250712e-03 -1.67193333e-03 -3.61956031e+00]
 [-4.24100858e-04 -4.50107546e-03  2.84762097e+00]
 [ 1.71019989e-04 -5.33390775e-04  1.21984034e+00]]","[[ 1.00270999e+02 -1.00231441e+02  5.31510607e+02]
 [-2.53558304e+01 -2.81787327e+02  5.82573406e+02]
 [-2.51450211e-02 -1.09162795e-01  1.00000000e+00]]"
175,6692.0306319999945,"[[ 8.01917225e-03 -1.42669133e-03 -3.36129994e+00]
 [-4.74789991e-04 -4.24735036e-03  2.76332637e+00]
 [ 2.96323893e-05 -3.97613884e-04  1.21983464e+00]]","[[ 1.17518961e+02 -8.85733583e+01  5.24475655e+02]
 [-1.90297832e+01 -2.84465933e+02  5.91971551e+02]
 [-9.05768144e-03 -9.05720828e-02  1.00000000e+00]]",7,"[[ 8.64999237e-03 -1.67352183e-03 -3.61827304e+00]
 [-4.23747086e-04 -4.50453568e-03  2.85344341e+00]
 [ 1.70641209e-04 -5.36099259e-04  1.22216667e+00]]","[[ 1.00207432e+02 -1.00447181e+02  5.31186305e+02]
 [-2.53269415e+01 -2.82032121e+02  5.83490719e+02]
 [-2.51007271e-02 -1.09687808e-01  1.00000000e+00]]"
176,6692.164674,"[[ 8.02774488e-03 -1.42571543e-03 -3.35597397e+00]
 [-4.71319134e-04 -4.24800689e-03  2.76162146e+00]
 [ 3.00274469e-05 -3.98694423e-04  1.22033663e+00]]","[[ 1.17414423e+02 -8.85107055e+01  5.23194006e+02]
 [-1.89249057e+01 -2.84619426e+02  5.92049444e+02]
 [-9.07201293e-03 -9.08097196e-02  1.00000000e+00]]",7,"[[ 8.66533813e-03 -1.67473157e-03 -3.61524633e+00]
 [-4.18330556e-04 -4.50775923e-03  2.85194598e+00]
 [ 1.74138338e-04 -5.37950762e-04  1.22160031e+00]]","[[ 9.99066601e+01 -1.00364475e+02  5.29977965e+02]
 [-2.53425303e+01 -2.82057624e+02  5.83491680e+02]
 [-2.54016088e-02 -1.09901585e-01  1.00000000e+00]]"
177,6692.298714999997,"[[ 8.02567585e-03 -1.44034263e-03 -3.34309016e+00]
 [-4.76925301e-04 -4.24868019e-03  2.76197812e+00]
 [ 2.94903940e-05 -3.96985967e-04  1.21936567e+00]]","[[ 1.17411917e+02 -8.86423158e+01  5.22687144e+02]
 [-1.90596316e+01 -2.84165311e+02  5.91406105e+02]
 [-9.04480930e-03 -9.03712037e-02  1.00000000e+00]]",7,"[[ 8.66468573e-03 -1.68833965e-03 -3.60356180e+00]
 [-4.21860987e-04 -4.50642210e-03  2.84999092e+00]
 [ 1.75414035e-04 -5.34693386e-04  1.21877818e+00]]","[[ 9.98128737e+01 -1.00216670e+02  5.29463416e+02]
 [-2.55057720e+01 -2.81507382e+02  5.82863945e+02]
 [-2.55553857e-02 -1.09077047e-01  1.00000000e+00]]"
