world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
209,6698.1630349999905,"[[ 3.37233574e-03 -4.50826116e-04 -1.92356418e+00]
 [-4.87550867e-04 -4.40452775e-03  2.76460218e+00]
 [ 9.69438283e-05 -1.22432310e-04  1.00560347e+00]]","[[ 2.71388414e+02 -4.57004479e+01  6.44763678e+02]
 [-5.03069398e+01 -2.37353401e+02  5.56301885e+02]
 [-3.22877036e-02 -2.44921082e-02  1.00000000e+00]]",7,"[[ 3.39850906e-03 -4.70114914e-04 -1.93080133e+00]
 [-6.42177680e-04 -4.53634643e-03  2.92378099e+00]
 [-9.47616820e-05 -1.85297085e-04  1.16360749e+00]]","[[ 3.01345215e+02 -5.75620386e+01  6.44664584e+02]
 [-2.99121430e+01 -2.39941076e+02  5.53262812e+02]
 [ 1.97775855e-02 -4.28968171e-02  1.00000000e+00]]"
210,6698.3305869999895,"[[ 3.37174075e-03 -4.57587449e-04 -1.91941970e+00]
 [-4.90302556e-04 -4.40054477e-03  2.77044375e+00]
 [ 9.46673432e-05 -1.21018219e-04  1.00643673e+00]]","[[ 2.71785674e+02 -4.59981647e+01  6.44954706e+02]
 [-5.01750401e+01 -2.37364568e+02  5.57708406e+02]
 [-3.15979343e-02 -2.42150476e-02  1.00000000e+00]]",7,"[[ 3.39912496e-03 -4.77315347e-04 -1.92716979e+00]
 [-6.45166215e-04 -4.53480464e-03  2.93075195e+00]
 [-9.58473122e-05 -1.84788053e-04  1.16427759e+00]]","[[ 3.01368047e+02 -5.79968976e+01  6.44830685e+02]
 [-2.99095812e+01 -2.39965354e+02  5.54539650e+02]
 [ 2.00625557e-02 -4.28605495e-02  1.00000000e+00]]"
211,6698.53164999999,"[[ 3.36935368e-03 -4.52989454e-04 -1.92141935e+00]
 [-4.87026393e-04 -4.39500445e-03  2.76575655e+00]
 [ 9.60893039e-05 -1.16362499e-04  1.00290398e+00]]","[[ 2.71871238e+02 -4.51053757e+01  6.45255334e+02]
 [-5.01831945e+01 -2.37126873e+02  5.57792421e+02]
 [-3.18708076e-02 -2.31911846e-02  1.00000000e+00]]",7,"[[ 3.39667476e-03 -4.72491114e-04 -1.92922722e+00]
 [-6.42476485e-04 -4.52903428e-03  2.92641093e+00]
 [-9.54249937e-05 -1.80306939e-04  1.16156458e+00]]","[[ 3.01717790e+02 -5.71600289e+01  6.45126340e+02]
 [-2.97710595e+01 -2.39772273e+02  5.54628707e+02]
 [ 2.01654647e-02 -4.19151038e-02  1.00000000e+00]]"
212,6698.732711999997,"[[ 3.37220297e-03 -4.57543076e-04 -1.91892869e+00]
 [-4.90274435e-04 -4.39918399e-03  2.76922312e+00]
 [ 9.68551753e-05 -1.18780557e-04  1.00379340e+00]]","[[ 2.71390571e+02 -4.56337165e+01  6.44703479e+02]
 [-5.04903748e+01 -2.37120053e+02  5.57635574e+02]
 [-3.21608573e-02 -2.36556552e-02  1.00000000e+00]]",7,"[[ 3.39955760e-03 -4.77320114e-04 -1.92665367e+00]
 [-6.44897965e-04 -4.53350058e-03  2.92938778e+00]
 [-9.33085864e-05 -1.82565073e-04  1.16137262e+00]]","[[ 3.00913744e+02 -5.76400996e+01  6.44587930e+02]
 [-3.02568895e+01 -2.39723098e+02  5.54470941e+02]
 [ 1.94201107e-02 -4.23149130e-02  1.00000000e+00]]"
213,6698.866754000002,"[[ 3.37147078e-03 -4.51997653e-04 -1.91696532e+00]
 [-4.98896592e-04 -4.40212311e-03  2.78311834e+00]
 [ 9.31275405e-05 -1.15914293e-04  1.00489560e+00]]","[[ 2.72186612e+02 -4.48933641e+01  6.43565206e+02]
 [-5.04757030e+01 -2.36707224e+02  5.59286006e+02]
 [-3.10469319e-02 -2.31436401e-02  1.00000000e+00]]",7,"[[ 3.39976442e-03 -4.72946659e-04 -1.92484444e+00]
 [-6.53567680e-04 -4.54101810e-03  2.94525411e+00]
 [-9.53849791e-05 -1.82422592e-04  1.16280309e+00]]","[[ 3.01192613e+02 -5.72204649e+01  6.43511995e+02]
 [-3.04199198e+01 -2.39381278e+02  5.55971241e+02]
 [ 1.99345621e-02 -4.22483621e-02  1.00000000e+00]]"
214,6699.000795,"[[ 3.36689550e-03 -4.54823094e-04 -1.91109181e+00]
 [-4.98571097e-04 -4.39092275e-03  2.78040300e+00]
 [ 9.60300580e-05 -1.08906644e-04  9.99231999e-01]]","[[ 2.72125203e+02 -4.41426090e+01  6.43284532e+02]
 [-5.09768783e+01 -2.36356057e+02  5.60173810e+02]
 [-3.17082717e-02 -2.15182537e-02  1.00000000e+00]]",7,"[[ 3.39619819e-03 -4.75966648e-04 -1.91952943e+00]
 [-6.53122507e-04 -4.53179191e-03  2.94328110e+00]
 [-9.15317021e-05 -1.76217274e-04  1.15698867e+00]]","[[ 3.00895220e+02 -5.66142950e+01  6.43229304e+02]
 [-3.09680444e+01 -2.39060632e+02  5.56771718e+02]
 [ 1.90877819e-02 -4.08894374e-02  1.00000000e+00]]"
215,6699.168346999999,"[[ 3.37443855e-03 -4.64969560e-04 -1.90813075e+00]
 [-4.99808591e-04 -4.40839387e-03  2.79146197e+00]
 [ 9.94695861e-05 -1.14176675e-04  1.00005207e+00]]","[[ 2.70706639e+02 -4.51976765e+01  6.42677792e+02]
 [-5.14619618e+01 -2.35925090e+02  5.60350585e+02]
 [-3.28011250e-02 -2.24401796e-02  1.00000000e+00]]",7,"[[ 3.40398698e-03 -4.86612008e-04 -1.91661685e+00]
 [-6.54134851e-04 -4.55088331e-03  2.95486191e+00]
 [-8.71240399e-05 -1.82580623e-04  1.15767409e+00]]","[[ 2.99120903e+02 -5.77676506e+01  6.42664112e+02]
 [-3.16162313e+01 -2.38700421e+02  5.56918897e+02]
 [ 1.75248893e-02 -4.19937034e-02  1.00000000e+00]]"
216,6699.335898999998,"[[ 3.37779123e-03 -4.68327680e-04 -1.90559281e+00]
 [-5.06617371e-04 -4.40774964e-03  2.80480647e+00]
 [ 9.46302104e-05 -1.20213450e-04  1.00685690e+00]]","[[ 2.71114194e+02 -4.63195665e+01  6.42147539e+02]
 [-5.12709854e+01 -2.36767493e+02  5.62528179e+02]
 [-3.16023611e-02 -2.39154212e-02  1.00000000e+00]]",7,"[[ 3.40906274e-03 -4.90969505e-04 -1.91471024e+00]
 [-6.60774925e-04 -4.55424200e-03  2.96967311e+00]
 [-8.99920896e-05 -1.90302333e-04  1.16414769e+00]]","[[ 2.98841615e+02 -5.90490807e+01  6.42144956e+02]
 [-3.16712180e+01 -2.39515186e+02  5.58898677e+02]
 [ 1.79240786e-02 -4.37180346e-02  1.00000000e+00]]"
217,6699.4699409999885,"[[ 3.37039787e-03 -4.58926191e-04 -1.90747796e+00]
 [-5.05764576e-04 -4.40129560e-03  2.79530193e+00]
 [ 9.33483082e-05 -1.12222900e-04  1.00302487e+00]]","[[ 2.72192389e+02 -4.47608507e+01  6.42377968e+02]
 [-5.09902848e+01 -2.36200674e+02  5.61291522e+02]
 [-3.10370937e-02 -2.22614371e-02  1.00000000e+00]]",7,"[[ 3.40093462e-03 -4.81135663e-04 -1.91631571e+00]
 [-6.60285076e-04 -4.54622900e-03  2.95998226e+00]
 [-9.26269544e-05 -1.82322106e-04  1.16119854e+00]]","[[ 3.00359334e+02 -5.75495384e+01  6.42378456e+02]
 [-3.12151819e+01 -2.39028487e+02  5.57787423e+02]
 [ 1.90580266e-02 -4.21209760e-02  1.00000000e+00]]"
218,6699.704513999997,"[[ 3.37292686e-03 -4.68772027e-04 -1.89990231e+00]
 [-5.09038500e-04 -4.40332766e-03  2.80443383e+00]
 [ 9.21896890e-05 -1.19087754e-04  1.00787577e+00]]","[[ 2.71957344e+02 -4.63012255e+01  6.41488890e+02]
 [-5.11299123e+01 -2.36876799e+02  5.62731526e+02]
 [-3.09171133e-02 -2.37535529e-02  1.00000000e+00]]",7,"[[ 3.40455580e-03 -4.91911211e-04 -1.90909172e+00]
 [-6.62859460e-04 -4.55126082e-03  2.96970781e+00]
 [-9.14380001e-05 -1.89836718e-04  1.16479144e+00]]","[[ 2.99442720e+02 -5.91229623e+01  6.41523896e+02]
 [-3.16380791e+01 -2.39619018e+02  5.59068735e+02]
 [ 1.83503876e-02 -4.36941514e-02  1.00000000e+00]]"
219,6699.872065999996,"[[ 3.37134819e-03 -4.67187149e-04 -1.90349568e+00]
 [-5.08921995e-04 -4.39706082e-03  2.79788135e+00]
 [ 9.37022925e-05 -1.14995825e-04  1.00441938e+00]]","[[ 2.71863425e+02 -4.56882029e+01  6.42481658e+02]
 [-5.13444467e+01 -2.36665799e+02  5.61945446e+02]
 [-3.12405594e-02 -2.28335794e-02  1.00000000e+00]]",7,"[[ 3.40259806e-03 -4.89723928e-04 -1.91264730e+00]
 [-6.63522977e-04 -4.54321097e-03  2.96310859e+00]
 [-9.17244910e-05 -1.85270074e-04  1.16238095e+00]]","[[ 2.99801526e+02 -5.85163290e+01  6.42478541e+02]
 [-3.16451770e+01 -2.39467754e+02  5.58373654e+02]
 [ 1.86137239e-02 -4.27859638e-02  1.00000000e+00]]"
220,6700.073127999989,"[[ 3.36539929e-03 -4.61057051e-04 -1.90365903e+00]
 [-5.03858873e-04 -4.39229159e-03  2.79868425e+00]
 [ 9.67920661e-05 -1.05314655e-04  9.97115732e-01]]","[[ 2.72069215e+02 -4.39726281e+01  6.42846663e+02]
 [-5.15045771e+01 -2.35774793e+02  5.63437149e+02]
 [-3.18501927e-02 -2.06338531e-02  1.00000000e+00]]",7,"[[ 3.39807673e-03 -4.83951280e-04 -1.91356814e+00]
 [-6.61037865e-04 -4.54352271e-03  2.96811110e+00]
 [-9.01929065e-05 -1.79165399e-04  1.15826540e+00]]","[[ 3.00195293e+02 -5.73247467e+01  6.42849528e+02]
 [-3.15978179e+01 -2.38799979e+02  5.59733799e+02]
 [ 1.84882069e-02 -4.14024101e-02  1.00000000e+00]]"
221,6700.307700999998,"[[ 3.36685188e-03 -4.57673080e-04 -1.91304673e+00]
 [-5.01270212e-04 -4.39790477e-03  2.79107491e+00]
 [ 9.34298001e-05 -1.11210307e-04  1.00219490e+00]]","[[ 2.72480843e+02 -4.46531846e+01  6.44484391e+02]
 [-5.07524635e+01 -2.36289998e+02  5.61179518e+02]
 [-3.10339115e-02 -2.20575310e-02  1.00000000e+00]]",7,"[[ 3.39719350e-03 -4.79026052e-04 -1.92205311e+00]
 [-6.58634912e-04 -4.54243914e-03  2.95775675e+00]
 [-9.65422668e-05 -1.81467883e-04  1.16341817e+00]]","[[ 3.01517998e+02 -5.75408497e+01  6.44416135e+02]
 [-3.05275810e+01 -2.39206567e+02  5.57700766e+02]
 [ 2.02587995e-02 -4.20858419e-02  1.00000000e+00]]"
222,6700.508762999991,"[[ 3.37585894e-03 -4.57300443e-04 -1.93093346e+00]
 [-4.91166563e-04 -4.41464027e-03  2.78360086e+00]
 [ 9.84522042e-05 -1.22358249e-04  1.00457386e+00]]","[[ 2.70642923e+02 -4.59853438e+01  6.47636123e+02]
 [-5.07320326e+01 -2.36743022e+02  5.58483477e+02]
 [-3.27032948e-02 -2.43288267e-02  1.00000000e+00]]",7,"[[ 3.40322286e-03 -4.76645630e-04 -1.93870802e+00]
 [-6.50848650e-04 -4.55015269e-03  2.94797123e+00]
 [-9.71030588e-05 -1.87521481e-04  1.16699428e+00]]","[[ 3.01175777e+02 -5.82316160e+01  6.47438499e+02]
 [-2.99631154e+01 -2.39518167e+02  5.55275158e+02]
 [ 2.02454818e-02 -4.33329198e-02  1.00000000e+00]]"
223,6700.642804999996,"[[ 3.37060238e-03 -4.63619710e-04 -1.94110887e+00]
 [-4.88417444e-04 -4.39490706e-03  2.77052526e+00]
 [ 1.04631652e-04 -1.17487783e-04  9.97257021e-01]]","[[ 2.69771909e+02 -4.59047919e+01  6.52627174e+02]
 [-5.16599919e+01 -2.36999753e+02  5.57866350e+02]
 [-3.43904306e-02 -2.31048575e-02  1.00000000e+00]]",7,"[[ 3.39781477e-03 -4.81447280e-04 -1.94923308e+00]
 [-6.54043785e-04 -4.52723328e-03  2.93812209e+00]
 [-9.93541716e-05 -1.81183435e-04  1.16531886e+00]]","[[ 3.02169439e+02 -5.82387789e+01  6.52277531e+02]
 [-2.99571424e+01 -2.39901395e+02  5.54754720e+02]
 [ 2.11050016e-02 -4.22651913e-02  1.00000000e+00]]"
224,6700.843866999989,"[[ 3.36962726e-03 -4.60539624e-04 -2.04048130e+00]
 [-4.39175532e-04 -4.39979088e-03  2.73662256e+00]
 [ 1.41829495e-04 -1.15874023e-04  9.67569015e-01]]","[[ 2.62178644e+02 -4.53850542e+01  6.81266529e+02]
 [-5.41037489e+01 -2.36210268e+02  5.53987004e+02]
 [-4.49103714e-02 -2.16353504e-02  1.00000000e+00]]",7,"[[ 3.39989640e-03 -4.69990966e-04 -2.05297339e+00]
 [-6.43414443e-04 -4.51924499e-03  2.92916751e+00]
 [-1.14725366e-04 -1.75233110e-04  1.17463085e+00]]","[[ 3.06060263e+02 -5.81983553e+01  6.80048805e+02]
 [-2.67897426e+01 -2.39867737e+02  5.51334193e+02]
 [ 2.58961576e-02 -4.14680041e-02  1.00000000e+00]]"
225,6700.977908999994,"[[ 3.37201698e-03 -4.56475497e-04 -2.12534585e+00]
 [-4.05618665e-04 -4.41052944e-03  2.68618973e+00]
 [ 1.66415462e-04 -1.35313638e-04  9.56499249e-01]]","[[ 2.56030616e+02 -4.80959693e+01  7.03971808e+02]
 [-5.54537942e+01 -2.37689774e+02  5.44298743e+02]
 [-5.23901173e-02 -2.52574741e-02  1.00000000e+00]]",7,"[[ 3.40699504e-03 -4.59768163e-04 -2.14266304e+00]
 [-6.32171986e-04 -4.50389426e-03  2.88685156e+00]
 [-1.31518224e-04 -1.77961049e-04  1.18886861e+00]]","[[ 3.09604615e+02 -5.93470343e+01  7.02099828e+02]
 [-2.37855053e+01 -2.41034493e+02  5.42420308e+02]
 [ 3.06894767e-02 -4.26455601e-02  1.00000000e+00]]"
226,6701.145460999993,"[[ 3.36393500e-03 -4.14628503e-04 -2.22762309e+00]
 [-3.55527806e-04 -4.40056788e-03  2.64808091e+00]
 [ 2.00568533e-04 -1.40670451e-04  9.30125198e-01]]","[[ 2.48857123e+02 -4.67550109e+01  7.29117894e+02]
 [-5.76435046e+01 -2.39165192e+02  5.42852489e+02]
 [-6.23804687e-02 -2.60888444e-02  1.00000000e+00]]",7,"[[ 3.42059105e-03 -4.14388562e-04 -2.26077172e+00]
 [-6.18384370e-04 -4.48999154e-03  2.87820311e+00]
 [-1.47135155e-04 -1.79870199e-04  1.20419383e+00]]","[[ 3.13110374e+02 -5.79998965e+01  7.26466572e+02]
 [-2.05684560e+01 -2.42490818e+02  5.40973744e+02]
 [ 3.51852750e-02 -4.33075592e-02  1.00000000e+00]]"
227,6701.346523,"[[ 3.36549659e-03 -3.80609200e-04 -2.22917396e+00]
 [-3.43960004e-04 -4.42171806e-03  2.60173075e+00]
 [ 1.93178414e-04 -1.54424332e-04  9.42602825e-01]]","[[ 2.50872994e+02 -4.68287400e+01  7.22547503e+02]
 [-5.50762957e+01 -2.40001928e+02  5.32192076e+02]
 [-6.04372974e-02 -2.97217821e-02  1.00000000e+00]]",7,"[[ 3.40761076e-03 -3.82056215e-04 -2.25157677e+00]
 [-5.86043678e-04 -4.48495224e-03  2.80456437e+00]
 [-1.46839350e-04 -1.77738079e-04  1.20018497e+00]]","[[ 3.14976099e+02 -5.53773189e+01  7.20307403e+02]
 [-1.88007219e+01 -2.42417871e+02  5.31205828e+02]
 [ 3.57522235e-02 -4.26754685e-02  1.00000000e+00]]"
228,6701.514074999999,"[[ 3.36854728e-03 -3.73187152e-04 -2.19062881e+00]
 [-3.48401729e-04 -4.42629704e-03  2.56606584e+00]
 [ 1.76751970e-04 -1.63263727e-04  9.60340765e-01]]","[[ 2.54770913e+02 -4.76081826e+01  7.08367549e+02]
 [-5.24022991e+01 -2.40831162e+02  5.23975084e+02]
 [-5.57996261e-02 -3.21804033e-02  1.00000000e+00]]",7,"[[ 3.39331230e-03 -3.76696268e-04 -2.20064097e+00]
 [-5.62203764e-04 -4.47299049e-03  2.73956595e+00]
 [-1.38813152e-04 -1.75921546e-04  1.19021424e+00]]","[[ 3.14610635e+02 -5.42876929e+01  7.06654099e+02]
 [-1.87689738e+01 -2.42578461e+02  5.23650197e+02]
 [ 3.39184543e-02 -4.21862067e-02  1.00000000e+00]]"
229,6701.681626999998,"[[ 3.36760391e-03 -3.88071399e-04 -2.19071537e+00]
 [-3.36374758e-04 -4.42377588e-03  2.52511566e+00]
 [ 1.79205369e-04 -1.73681452e-04  9.62510181e-01]]","[[ 2.54148770e+02 -5.01734208e+01  7.10082159e+02]
 [-5.16552563e+01 -2.41810349e+02  5.16812336e+02]
 [-5.66397999e-02 -3.42922357e-02  1.00000000e+00]]",7,"[[ 3.38986759e-03 -3.91332211e-04 -2.19907002e+00]
 [-5.44201866e-04 -4.45852317e-03  2.69034043e+00]
 [-1.39269997e-04 -1.76226364e-04  1.18975840e+00]]","[[ 3.15164737e+02 -5.56624173e+01  7.08396072e+02]
 [-1.77979502e+01 -2.43160150e+02  5.16949194e+02]
 [ 3.42561347e-02 -4.25324453e-02  1.00000000e+00]]"
230,6701.882689999999,"[[ 3.35934156e-03 -3.64014927e-04 -2.22662635e+00]
 [-3.12446933e-04 -4.41674850e-03  2.47833157e+00]
 [ 1.88967109e-04 -1.80800285e-04  9.56566203e-01]]","[[ 2.52612099e+02 -5.02156329e+01  7.18114169e+02]
 [-5.13138980e+01 -2.43071829e+02  5.10320885e+02]
 [-5.96016724e-02 -3.60229673e-02  1.00000000e+00]]",7,"[[ 3.38541555e-03 -3.68026211e-04 -2.23693181e+00]
 [-5.23335698e-04 -4.43931480e-03  2.64273324e+00]
 [-1.46448415e-04 -1.73263587e-04  1.19341326e+00]]","[[ 3.17973869e+02 -5.43169033e+01  7.16290809e+02]
 [-1.56049832e+01 -2.43904884e+02  5.10860974e+02]
 [ 3.67542370e-02 -4.20763379e-02  1.00000000e+00]]"
231,6702.0502419999975,"[[ 3.36011516e-03 -3.45410705e-04 -2.23903316e+00]
 [-2.93792100e-04 -4.41973375e-03  2.46257457e+00]
 [ 1.91747842e-04 -1.80122349e-04  9.53941397e-01]]","[[ 2.52309274e+02 -4.90093036e+01  7.18721190e+02]
 [-5.03236387e+01 -2.43085302e+02  5.09401718e+02]
 [-6.02177146e-02 -3.60479872e-02  1.00000000e+00]]",7,"[[ 3.38632218e-03 -3.49248669e-04 -2.24942363e+00]
 [-5.04706200e-04 -4.44043325e-03  2.62640791e+00]
 [-1.46094233e-04 -1.71551127e-04  1.19222029e+00]]","[[ 3.18373075e+02 -5.27359635e+01  7.16865900e+02]
 [-1.43310222e+01 -2.43779191e+02  5.09995562e+02]
 [ 3.69511974e-02 -4.15401547e-02  1.00000000e+00]]"
232,6702.184282999995,"[[ 3.35887591e-03 -3.36128076e-04 -2.22723739e+00]
 [-2.97315209e-04 -4.42150912e-03  2.46057358e+00]
 [ 1.82933986e-04 -1.79877149e-04  9.60855512e-01]]","[[ 2.54549546e+02 -4.83973100e+01  7.13975618e+02]
 [-4.92132869e+01 -2.43112458e+02  5.08491039e+02]
 [-5.76757984e-02 -3.62977185e-02  1.00000000e+00]]",7,"[[ 3.38091727e-03 -3.40574150e-04 -2.23459023e+00]
 [-5.01282313e-04 -4.44128505e-03  2.61830823e+00]
 [-1.45968855e-04 -1.70837007e-04  1.19094515e+00]]","[[ 3.18840655e+02 -5.18463159e+01  7.12230825e+02]
 [-1.41448348e+01 -2.43660170e+02  5.09149827e+02]
 [ 3.70498542e-02 -4.13067902e-02  1.00000000e+00]]"
233,6702.351834999994,"[[ 3.36045838e-03 -3.32370447e-04 -2.21143206e+00]
 [-3.02760037e-04 -4.42511486e-03  2.45895600e+00]
 [ 1.75735237e-04 -1.82979271e-04  9.68348526e-01]]","[[ 2.56168894e+02 -4.85267904e+01  7.08242258e+02]
 [-4.84470227e+01 -2.43317817e+02  5.07224924e+02]
 [-5.56439140e-02 -3.71707590e-02  1.00000000e+00]]",7,"[[ 3.37634481e-03 -3.37252173e-04 -2.21472731e+00]
 [-4.99071496e-04 -4.44337957e-03  2.60980818e+00]
 [-1.44220103e-04 -1.72958093e-04  1.18977753e+00]]","[[ 3.18722768e+02 -5.16990221e+01  7.06693921e+02]
 [-1.43300789e+01 -2.43739072e+02  5.07973120e+02]
 [ 3.65511418e-02 -4.16991260e-02  1.00000000e+00]]"
234,6702.586407999988,"[[ 3.36584425e-03 -3.56997421e-04 -2.17133455e+00]
 [-3.19673656e-04 -4.42980821e-03  2.46828037e+00]
 [ 1.61364174e-04 -1.92683338e-04  9.84874552e-01]]","[[ 2.58730406e+02 -5.12492742e+01  6.98858393e+02]
 [-4.74655576e+01 -2.43960940e+02  5.06765451e+02]
 [-5.16772823e-02 -3.93323307e-02  1.00000000e+00]]",7,"[[ 3.37417372e-03 -3.61049595e-04 -2.17028631e+00]
 [-5.03469056e-04 -4.44634912e-03  2.60790995e+00]
 [-1.39545498e-04 -1.80254821e-04  1.18882291e+00]]","[[ 3.17153895e+02 -5.40305501e+01  6.97514793e+02]
 [-1.54508193e+01 -2.44224940e+02  5.07547377e+02]
 [ 3.48851905e-02 -4.33726860e-02  1.00000000e+00]]"
235,6702.787469999996,"[[ 3.36975298e-03 -3.46991868e-04 -2.17193671e+00]
 [-3.09727208e-04 -4.42401540e-03  2.47383914e+00]
 [ 1.64486028e-04 -1.83361983e-04  9.78922119e-01]]","[[ 2.58213649e+02 -4.91450755e+01  6.97093979e+02]
 [-4.72924435e+01 -2.43483385e+02  5.10380269e+02]
 [-5.22453959e-02 -3.73491592e-02  1.00000000e+00]]",7,"[[ 3.37916635e-03 -3.50824923e-04 -2.17170425e+00]
 [-4.94957921e-04 -4.44659720e-03  2.61631814e+00]
 [-1.33086769e-04 -1.76512798e-04  1.18277953e+00]]","[[ 3.15638735e+02 -5.25205127e+01  6.95720829e+02]
 [-1.56077358e+01 -2.43942201e+02  5.10944775e+02]
 [ 3.31865518e-02 -4.23144843e-02  1.00000000e+00]]"
236,6703.189594999989,"[[ 3.36837218e-03 -2.98060096e-04 -2.07889766e+00]
 [-3.10365923e-04 -4.41332435e-03  2.49436909e+00]
 [ 1.27224094e-04 -1.63345927e-04  1.00034651e+00]]","[[ 2.67906661e+02 -4.26349230e+01  6.63068008e+02]
 [-4.19713733e+01 -2.42944923e+02  5.18560432e+02]
 [-4.09258540e-02 -3.42480071e-02  1.00000000e+00]]",7,"[[ 3.36817515e-03 -3.04741376e-04 -2.07313202e+00]
 [-4.64441684e-04 -4.45711111e-03  2.61886972e+00]
 [-1.12404763e-04 -1.73046400e-04  1.16419178e+00]]","[[ 3.12510769e+02 -4.70853750e+01  6.62422254e+02]
 [-1.62549788e+01 -2.43381593e+02  5.18545120e+02]
 [ 2.77573109e-02 -4.07226108e-02  1.00000000e+00]]"
237,6703.491188999993,"[[ 3.35077495e-03 -3.19991976e-04 -1.86527398e+00]
 [-3.50665560e-04 -4.41703066e-03  2.55847169e+00]
 [ 5.92635463e-05 -1.50515582e-04  1.04392970e+00]]","[[ 2.83381525e+02 -4.12267738e+01  6.07379706e+02]
 [-3.47150274e+01 -2.41976280e+02  5.31009341e+02]
 [-2.10927485e-02 -3.25481263e-02  1.00000000e+00]]",7,"[[ 3.36944123e-03 -3.35585374e-04 -1.87166052e+00]
 [-4.48517438e-04 -4.51175807e-03  2.66166199e+00]
 [-7.94424341e-05 -1.83864351e-04  1.14566982e+00]]","[[ 3.04807936e+02 -4.74578087e+01  6.08215052e+02]
 [-1.96972239e+01 -2.41755346e+02  5.29475849e+02]
 [ 1.79746964e-02 -4.20892241e-02  1.00000000e+00]]"
238,6703.7927819999895,"[[ 3.33370310e-03 -3.28535762e-04 -1.78178295e+00]
 [-3.86557626e-04 -4.39747868e-03  2.57985003e+00]
 [ 3.56496837e-05 -1.45446506e-04  1.05688719e+00]]","[[ 2.88932276e+02 -4.10079128e+01  5.87204457e+02]
 [-3.38488192e+01 -2.42570885e+02  5.35047884e+02]
 [-1.44041264e-02 -3.19988443e-02  1.00000000e+00]]",7,"[[ 3.36876951e-03 -3.49354464e-04 -1.79738154e+00]
 [-4.62957830e-04 -4.51197587e-03  2.67670598e+00]
 [-6.72227111e-05 -1.84168318e-04  1.13771110e+00]]","[[ 3.02076462e+02 -4.74226568e+01  5.88799006e+02]
 [-2.25743486e+01 -2.41633381e+02  5.32830169e+02]
 [ 1.41942176e-02 -4.19166982e-02  1.00000000e+00]]"
239,6704.295438000001,"[[ 3.31744283e-03 -4.00412570e-04 -1.68204210e+00]
 [-4.50137942e-04 -4.39194100e-03  2.62311815e+00]
 [ 1.59684475e-05 -1.39007767e-04  1.06573880e+00]]","[[ 2.92607036e+02 -4.47824237e+01  5.72041612e+02]
 [-3.53632277e+01 -2.41513612e+02  5.38627572e+02]
 [-8.99680431e-03 -3.08304082e-02  1.00000000e+00]]",7,"[[ 3.37187995e-03 -4.26255133e-04 -1.70816812e+00]
 [-5.09622177e-04 -4.52696156e-03  2.71799645e+00]
 [-5.52489268e-05 -1.83246209e-04  1.12990429e+00]]","[[ 2.98223100e+02 -5.13282113e+01  5.74318632e+02]
 [-2.74944384e+01 -2.39996330e+02  5.35748074e+02]
 [ 1.01232066e-02 -4.14320457e-02  1.00000000e+00]]"
240,6704.496501000001,"[[ 3.33258499e-03 -4.06592397e-04 -1.75495545e+00]
 [-4.46681101e-04 -4.39609068e-03  2.63406868e+00]
 [ 4.03867689e-05 -1.42117920e-04  1.05267713e+00]]","[[ 2.86766880e+02 -4.56730601e+01  5.92364992e+02]
 [-3.88749961e+01 -2.41304066e+02  5.38994896e+02]
 [-1.62503971e-02 -3.08252587e-02  1.00000000e+00]]",7,"[[ 3.36880838e-03 -4.28699082e-04 -1.77056646e+00]
 [-5.28660728e-04 -4.51592449e-03  2.73701999e+00]
 [-6.57562664e-05 -1.84490572e-04  1.13804035e+00]]","[[ 3.00153737e+02 -5.27547835e+01  5.93856835e+02]
 [-2.73097921e+01 -2.40766394e+02  5.36561496e+02]
 [ 1.29157020e-02 -4.20794284e-02  1.00000000e+00]]"
241,6704.731073999996,"[[ 3.33142378e-03 -4.09905042e-04 -1.75580905e+00]
 [-4.64363994e-04 -4.39144363e-03  2.63950655e+00]
 [ 3.99380630e-05 -1.41057804e-04  1.05223996e+00]]","[[ 2.86673373e+02 -4.58153999e+01  5.93280787e+02]
 [-4.00833282e+01 -2.41265555e+02  5.38321453e+02]
 [-1.62541304e-02 -3.06038663e-02  1.00000000e+00]]",7,"[[ 3.36628006e-03 -4.31918197e-04 -1.77055907e+00]
 [-5.46636442e-04 -4.50821685e-03  2.74135757e+00]
 [-6.71092720e-05 -1.81316168e-04  1.13709176e+00]]","[[ 3.00363155e+02 -5.26966268e+01  5.94737410e+02]
 [-2.83937605e+01 -2.40652927e+02  5.35966327e+02]
 [ 1.31993788e-02 -4.14836346e-02  1.00000000e+00]]"
