world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
6656.878221999999,0,0,6656.706661999997,209.79500000248663,1.3923951661345677,-3.2151284217834473,-0.049315787851810455,-3.2151284217834473,-0.049315787851810455,False
6656.945242999995,1,0,6656.706661999997,209.79500000248663,1.3923951661345677,-3.1685280799865723,-0.056020643562078476,-3.1685280799865723,-0.056020643562078476,False
6657.045773999998,2,1,6656.997147000002,129.10399999236688,0.8947936278111082,-3.066371202468872,-0.05539187043905258,-3.066371202468872,-0.05539187043905258,False
6657.112794999994,3,1,6656.997147000002,129.10399999236688,0.8947936278111082,-2.728389024734497,-0.026025529950857162,-2.728389024734497,-0.026025529950857162,False
6657.380877999996,6,2,6657.3521839999885,193.65700001071673,0.5547352404283739,2.0154991149902344,0.5858707427978516,2.0154991149902344,0.5858707427978516,False
6657.447898999992,7,2,6657.3521839999885,193.65700001071673,0.5547352404283739,2.0138323307037354,0.5858074426651001,2.0138323307037354,0.5858074426651001,False
6657.514920000001,8,2,6657.3521839999885,193.65700001071673,0.5547352404283739,2.0072665214538574,0.586135983467102,2.0072665214538574,0.586135983467102,False
6657.615450999991,9,3,6657.610392999995,217.86400000564754,0.398490323500472,1.6274631023406982,0.5144010782241821,1.6274631023406982,0.5144010782241821,False
6657.682472,10,3,6657.610392999995,217.86400000564754,0.398490323500472,1.640232801437378,0.5124402642250061,1.640232801437378,0.5124402642250061,False
6657.78300299999,11,3,6657.610392999995,217.86400000564754,0.398490323500472,1.660207748413086,0.5192801356315613,1.660207748413086,0.5192801356315613,False
6657.850023999999,12,3,6657.610392999995,217.86400000564754,0.398490323500472,1.671928882598877,0.5229624509811401,1.671928882598877,0.5229624509811401,False
6658.084596999994,15,4,6658.078395999997,209.79500000248663,0.2542990611327296,1.6328251361846924,0.507357120513916,1.6328251361846924,0.507357120513916,False
6658.151617999989,16,4,6658.078395999997,209.79500000248663,0.2542990611327296,1.6346571445465088,0.5075251460075378,1.6346571445465088,0.5075251460075378,False
6658.151617999989,16,5,6658.360811999999,129.10499999998137,0.08009523233359206,1.6016868352890015,0.5148296356201172,1.6016868352890015,0.5148296356201172,False
6658.620762999999,17,5,6658.360811999999,129.10499999998137,0.08009523233359206,1.6339818239212036,0.4972434341907501,1.6339818239212036,0.4972434341907501,False
6658.620762999999,17,6,6658.610951999988,153.3110000018496,0.25801495143721886,1.621686339378357,0.5139036178588867,1.621686339378357,0.5139036178588867,False
6658.888846000002,18,6,6658.610951999988,153.3110000018496,0.25801495143721886,1.6390165090560913,0.4886454641819,1.6390165090560913,0.4886454641819,False
6658.888846000002,18,7,6658.844954,217.86299999803305,0.28686815430070045,1.6270467042922974,0.511411190032959,1.6270467042922974,0.511411190032959,False
6659.022887999992,19,7,6658.844954,217.86299999803305,0.28686815430070045,1.6493189334869385,0.5006986260414124,1.6493189334869385,0.5006986260414124,False
6659.022887999992,19,8,6659.087023999993,161.3809999980731,0.2988077398884417,1.631879210472107,0.514050304889679,1.631879210472107,0.514050304889679,False
6659.22395,20,8,6659.087023999993,161.3809999980731,0.2988077398884417,1.6645221710205078,0.503316342830658,1.6645221710205078,0.503316342830658,False
6659.559053999998,22,9,6659.506613999998,177.51799999678042,0.24382091540394962,1.6201013326644897,0.4780309796333313,1.6201013326644897,0.4780309796333313,False
6659.760116999998,23,9,6659.506613999998,177.51799999678042,0.24382091540394962,1.523457407951355,0.45008376240730286,1.523457407951355,0.45008376240730286,False
6659.760116999998,23,10,6659.740615000002,201.72599999932572,0.45486836015794485,3.2813498973846436,0.2155981808900833,3.2813498973846436,0.2155981808900833,False
6659.927668999997,24,10,6659.740615000002,201.72599999932572,0.45486836015794485,3.246001958847046,0.20416472852230072,3.246001958847046,0.20416472852230072,False
6660.0617099999945,25,11,6660.063375999991,217.86400000564754,0.8488499860136849,1.2855762243270874,0.3347402811050415,1.2855762243270874,0.3347402811050415,False
6660.195752,26,11,6660.063375999991,217.86400000564754,0.8488499860136849,1.2640787363052368,0.3289732336997986,1.2640787363052368,0.3289732336997986,False
6660.363303999999,27,11,6660.063375999991,217.86400000564754,0.8488499860136849,1.2310218811035156,0.23059289157390594,1.2310218811035156,0.23059289157390594,False
6660.363303999999,27,12,6660.369999000002,104.89799999049865,1.1709458252796294,1.4827686548233032,0.3383519947528839,1.4827686548233032,0.3383519947528839,False
6660.530855999998,28,12,6660.369999000002,104.89799999049865,1.1709458252796294,1.9020439386367798,0.340495228767395,1.9020439386367798,0.340495228767395,False
6660.530855999998,28,13,6660.539448999989,121.03500000375789,1.1440663340852755,1.5017684698104858,0.3349561095237732,1.5017684698104858,0.3349561095237732,False
6660.664897999988,29,13,6660.539448999989,121.03500000375789,1.1440663340852755,1.3324977159500122,0.39534497261047363,1.3324977159500122,0.39534497261047363,False
6660.932980999991,31,14,6660.878347999998,96.82799999427516,1.4415058423251865,1.6303479671478271,0.4187057614326477,1.6303479671478271,0.4187057614326477,False
6661.134042999998,32,15,6661.088143000001,217.86299999803305,1.4253594164362717,1.4789520502090454,0.42403456568717957,1.4789520502090454,0.42403456568717957,False
6661.335105999999,33,15,6661.088143000001,217.86299999803305,1.4253594164362717,1.3048707246780396,0.3285731375217438,1.3048707246780396,0.3285731375217438,False
6661.469146999996,34,16,6661.475456,177.51799999678042,0.7877979778506891,1.1953734159469604,0.3288889527320862,1.1953734159469604,0.3288889527320862,False
