world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
104,6674.270120000001,"[[ 2.21905572e-03 -3.75556731e-04 -9.25528176e-01]
 [-4.03178971e-04 -3.97282270e-03  2.48606603e+00]
 [-3.46915256e-05 -1.16826354e-04  1.08484725e+00]]","[[ 4.48234543e+02 -5.74917709e+01  5.14157214e+02]
 [-3.91579339e+01 -2.64875733e+02  5.73589315e+02]
 [ 1.01168727e-02 -3.03627478e-02  1.00000000e+00]]",7,"[[ 2.27166288e-03 -4.10175044e-04 -9.50691738e-01]
 [-4.89825330e-04 -4.16736165e-03  2.61440364e+00]
 [-1.27497851e-04 -1.82537254e-04  1.16973421e+00]]","[[ 4.54860460e+02 -6.75785069e+01  5.20724766e+02]
 [-2.47869961e+01 -2.62318467e+02  5.66147038e+02]
 [ 4.57105386e-02 -4.83007219e-02  1.00000000e+00]]"
105,6674.504692999995,"[[ 2.21981303e-03 -3.58356105e-04 -9.42204534e-01]
 [-3.72467489e-04 -3.96029025e-03  2.47102764e+00]
 [-2.60447916e-05 -1.03599338e-04  1.07307396e+00]]","[[ 4.47493053e+02 -5.40254417e+01  5.17325334e+02]
 [-3.75735068e+01 -2.64156303e+02  5.75296413e+02]
 [ 7.23367932e-03 -2.68140880e-02  1.00000000e+00]]",7,"[[ 2.26919922e-03 -3.93763105e-04 -9.65030041e-01]
 [-4.65815069e-04 -4.15764775e-03  2.60521887e+00]
 [-1.27254314e-04 -1.75001004e-04  1.16604531e+00]]","[[ 4.56655413e+02 -6.52973586e+01  5.23821926e+02]
 [-2.20042834e+01 -2.62341185e+02  5.67920819e+02]
 [ 4.65338688e-02 -4.64984858e-02  1.00000000e+00]]"
106,6674.705755000003,"[[ 2.21271688e-03 -3.63035542e-04 -9.30609148e-01]
 [-3.91300894e-04 -3.95634679e-03  2.49803461e+00]
 [-3.10160615e-05 -1.00844428e-04  1.07452651e+00]]","[[ 4.49543350e+02 -5.43974856e+01  5.15795514e+02]
 [-3.85534185e+01 -2.64014345e+02  5.80384755e+02]
 [ 9.35776512e-03 -2.63479505e-02  1.00000000e+00]]",7,"[[ 2.26690440e-03 -4.01737951e-04 -9.54583256e-01]
 [-4.85453210e-04 -4.16537360e-03  2.63832685e+00]
 [-1.28502991e-04 -1.77165158e-04  1.16857555e+00]]","[[ 4.56562492e+02 -6.62597286e+01  5.22552207e+02]
 [-2.36840651e+01 -2.62140048e+02  5.72494194e+02]
 [ 4.66154328e-02 -4.70287578e-02  1.00000000e+00]]"
107,6674.940327999997,"[[ 2.20320990e-03 -3.87195480e-04 -9.02094495e-01]
 [-4.35058453e-04 -3.93786777e-03  2.51142927e+00]
 [-3.78614975e-05 -9.76995529e-05  1.07615684e+00]]","[[ 4.51403936e+02 -5.70776068e+01  5.11593994e+02]
 [-4.21854030e+01 -2.64217387e+02  5.81242467e+02]
 [ 1.20515277e-02 -2.59952482e-02  1.00000000e+00]]",7,"[[ 2.26301319e-03 -4.27713345e-04 -9.28557801e-01]
 [-5.23548809e-04 -4.15119247e-03  2.65023973e+00]
 [-1.25750238e-04 -1.72629863e-04  1.16413708e+00]]","[[ 4.54874863e+02 -6.84346774e+01  5.18620973e+02]
 [-2.87180815e+01 -2.61765087e+02  5.73020008e+02]
 [ 4.48770380e-02 -4.62094622e-02  1.00000000e+00]]"
108,6675.074370000002,"[[ 2.20777580e-03 -3.80248193e-04 -9.14930749e-01]
 [-4.23219764e-04 -3.94744182e-03  2.51626464e+00]
 [-3.87259707e-05 -1.03263882e-04  1.08005847e+00]]","[[ 4.51062524e+02 -5.69141353e+01  5.14696206e+02]
 [-4.05202233e+01 -2.64657130e+02  5.82259382e+02]
 [ 1.22989253e-02 -2.73444249e-02  1.00000000e+00]]",7,"[[ 2.26500206e-03 -4.20349953e-04 -9.40011087e-01]
 [-5.15674359e-04 -4.16025426e-03  2.65736334e+00]
 [-1.31633630e-04 -1.79432885e-04  1.17166753e+00]]","[[ 4.56196199e+02 -6.85888555e+01  5.21560066e+02]
 [-2.63907850e+01 -2.62464564e+02  5.74101495e+02]
 [ 4.72108216e-02 -4.79004261e-02  1.00000000e+00]]"
109,6675.241922000001,"[[ 2.20673629e-03 -3.76459635e-04 -9.13076633e-01]
 [-4.30226475e-04 -3.93925738e-03  2.53218643e+00]
 [-3.93441908e-05 -9.62849842e-05  1.07670637e+00]]","[[ 4.51459386e+02 -5.57040732e+01  5.13854223e+02]
 [-4.10622583e+01 -2.64270852e+02  5.86687416e+02]
 [ 1.28248757e-02 -2.56680441e-02  1.00000000e+00]]",7,"[[ 2.26780185e-03 -4.19944733e-04 -9.38659020e-01]
 [-5.24340697e-04 -4.16336825e-03  2.67999296e+00]
 [-1.30573658e-04 -1.78539408e-04  1.17123654e+00]]","[[ 4.55170307e+02 -6.82519007e+01  5.20957387e+02]
 [-2.73435681e+01 -2.62222887e+02  5.78097745e+02]
 [ 4.65758585e-02 -4.75813530e-02  1.00000000e+00]]"
110,6675.476494000002,"[[ 2.21175432e-03 -3.82926400e-04 -9.11639374e-01]
 [-4.25410352e-04 -3.95247650e-03  2.53603979e+00]
 [-3.34881332e-05 -9.64513529e-05  1.07375629e+00]]","[[ 4.49127271e+02 -5.60482037e+01  5.13694387e+02]
 [-4.17594417e+01 -2.63268569e+02  5.86343495e+02]
 [ 1.02562186e-02 -2.53964141e-02  1.00000000e+00]]",7,"[[ 2.27301936e-03 -4.27329815e-04 -9.36946601e-01]
 [-5.20267556e-04 -4.17913583e-03  2.68558282e+00]
 [-1.24819126e-04 -1.80579172e-04  1.16934381e+00]]","[[ 4.52795241e+02 -6.88044889e+01  5.20826390e+02]
 [-2.80982593e+01 -2.61376403e+02  5.77778241e+02]
 [ 4.39935161e-02 -4.77081677e-02  1.00000000e+00]]"
111,6675.677557000003,"[[ 2.22260778e-03 -3.89849738e-04 -9.28068653e-01]
 [-4.16003793e-04 -3.97741935e-03  2.49478606e+00]
 [-2.70000116e-05 -1.13154555e-04  1.07883135e+00]]","[[ 4.45287746e+02 -5.83839887e+01  5.18072783e+02]
 [-4.23706724e+01 -2.63569187e+02  5.73051424e+02]
 [ 6.70015729e-03 -2.91059602e-02  1.00000000e+00]]",7,"[[ 2.27135709e-03 -4.23419496e-04 -9.51529677e-01]
 [-5.06142646e-04 -4.16618721e-03  2.62268211e+00]
 [-1.25140376e-04 -1.77058622e-04  1.16580493e+00]]","[[ 4.53911130e+02 -6.84185940e+01  5.24401740e+02]
 [-2.70594705e+01 -2.61323732e+02  5.65807514e+02]
 [ 4.46142367e-02 -4.70332103e-02  1.00000000e+00]]"
112,6675.845109000002,"[[ 2.21969921e-03 -3.80909988e-04 -9.36799111e-01]
 [-4.07078525e-04 -3.97172271e-03  2.47869225e+00]
 [-2.86960421e-05 -1.13579685e-04  1.07975166e+00]]","[[ 4.46650863e+02 -5.77064257e+01  5.19988643e+02]
 [-4.10669222e+01 -2.64164274e+02  5.70789102e+02]
 [ 7.55057312e-03 -2.93212247e-02  1.00000000e+00]]",7,"[[ 2.26468007e-03 -4.12254371e-04 -9.59075775e-01]
 [-4.98236524e-04 -4.15279165e-03  2.60362084e+00]
 [-1.30998555e-04 -1.74318522e-04  1.16720904e+00]]","[[ 4.57154055e+02 -6.74674233e+01  5.26131094e+02]
 [-2.50230994e+01 -2.61985391e+02  5.63833515e+02]
 [ 4.75703402e-02 -4.66986113e-02  1.00000000e+00]]"
113,6676.079681999996,"[[ 2.22088129e-03 -3.72307554e-04 -9.49244551e-01]
 [-3.99226773e-04 -3.96018806e-03  2.48839959e+00]
 [-2.24533394e-05 -1.03123577e-04  1.07111501e+00]]","[[ 4.45585739e+02 -5.55330938e+01  5.23901129e+02]
 [-4.15648035e+01 -2.63592732e+02  5.75539393e+02]
 [ 5.33890068e-03 -2.65419945e-02  1.00000000e+00]]",7,"[[ 2.26424311e-03 -4.06343570e-04 -9.69168551e-01]
 [-4.99140845e-04 -4.14965247e-03  2.62330012e+00]
 [-1.33039771e-04 -1.72605108e-04  1.16862828e+00]]","[[ 4.58044481e+02 -6.68998646e+01  5.30040852e+02]
 [-2.44104108e+01 -2.62237081e+02  5.68417500e+02]
 [ 4.85396187e-02 -4.63481874e-02  1.00000000e+00]]"
114,6676.347764999999,"[[ 2.21889188e-03 -3.85583515e-04 -9.28859641e-01]
 [-4.23244730e-04 -3.96719288e-03  2.50292804e+00]
 [-2.88728994e-05 -1.10137294e-04  1.07836679e+00]]","[[ 4.46401683e+02 -5.77854538e+01  5.18633684e+02]
 [-4.28449287e+01 -2.63882313e+02  5.75575511e+02]
 [ 7.57635203e-03 -2.84983902e-02  1.00000000e+00]]",7,"[[ 2.26821179e-03 -4.20508053e-04 -9.51951984e-01]
 [-5.15844564e-04 -4.16000200e-03  2.63443153e+00]
 [-1.28245627e-04 -1.76892855e-04  1.16783813e+00]]","[[ 4.55023448e+02 -6.83207852e+01  5.25027307e+02]
 [-2.74088190e+01 -2.61773922e+02  5.68172576e+02]
 [ 4.58165751e-02 -4.71536056e-02  1.00000000e+00]]"
115,6676.749889999992,"[[ 2.19358498e-03 -4.13586359e-04 -8.68989823e-01]
 [-4.94714371e-04 -3.94818724e-03  2.53679413e+00]
 [-4.90839562e-05 -1.08162998e-04  1.08745276e+00]]","[[ 4.53350004e+02 -6.13344955e+01  5.05354850e+02]
 [-4.66383564e+01 -2.64262786e+02  5.79199435e+02]
 [ 1.58238297e-02 -2.90532112e-02  1.00000000e+00]]",7,"[[ 2.25932725e-03 -4.54062001e-04 -8.99096494e-01]
 [-5.73457746e-04 -4.15875181e-03  2.66781742e+00]
 [-1.23533179e-04 -1.75359270e-04  1.16342656e+00]]","[[ 4.52610796e+02 -7.10342432e+01  5.12664221e+02]
 [-3.49626333e+01 -2.60708108e+02  5.70802553e+02]
 [ 4.27886300e-02 -4.68380827e-02  1.00000000e+00]]"
116,6677.08499399999,"[[ 2.18078574e-03 -4.46289730e-04 -8.26359430e-01]
 [-5.45705863e-04 -3.93278957e-03  2.54130739e+00]
 [-6.12318330e-05 -1.17508956e-04  1.09826329e+00]]","[[ 4.55845795e+02 -6.65805723e+01  4.97052190e+02]
 [-5.03077159e+01 -2.65810320e+02  5.77214482e+02]
 [ 2.00322334e-02 -3.21525302e-02  1.00000000e+00]]",7,"[[ 2.25647242e-03 -4.87061194e-04 -8.62147493e-01]
 [-6.12418550e-04 -4.14448971e-03  2.66519758e+00]
 [-1.18272873e-04 -1.77902230e-04  1.16083610e+00]]","[[ 4.49412787e+02 -7.44829417e+01  5.04784322e+02]
 [-4.10039682e+01 -2.60867427e+02  5.68479708e+02]
 [ 3.95048398e-02 -4.75676183e-02  1.00000000e+00]]"
117,6677.453607999996,"[[ 2.17285402e-03 -4.55101769e-04 -8.02566287e-01]
 [-5.66833521e-04 -3.91125061e-03  2.56943009e+00]
 [-6.71332261e-05 -1.05295299e-04  1.09469471e+00]]","[[ 4.58066177e+02 -6.65449729e+01  4.92019486e+02]
 [-5.11635123e+01 -2.65485224e+02  5.85627764e+02]
 [ 2.31700973e-02 -2.96171386e-02  1.00000000e+00]]",7,"[[ 2.26123169e-03 -5.03979228e-04 -8.41433746e-01]
 [-6.32072280e-04 -4.14817092e-03  2.70490221e+00]
 [-1.13243970e-04 -1.76384797e-04  1.15823805e+00]]","[[ 4.46198255e+02 -7.54902316e+01  5.00449770e+02]
 [-4.39011312e+01 -2.60220683e+02  5.75815663e+02]
 [ 3.69403938e-02 -4.70091499e-02  1.00000000e+00]]"
118,6677.855732999989,"[[ 2.13972730e-03 -4.55509306e-04 -7.49886423e-01]
 [-6.35759259e-04 -3.82800480e-03  2.68709498e+00]
 [-7.86259580e-05 -6.06802953e-05  1.07569152e+00]]","[[ 4.66329534e+02 -6.31439243e+01  4.82822351e+02]
 [-5.57286133e+01 -2.64457414e+02  6.21769389e+02]
 [ 3.09419355e-02 -1.95335792e-02  1.00000000e+00]]",7,"[[ 2.26437942e-03 -5.37595499e-04 -7.91560537e-01]
 [-7.11029920e-04 -4.16297352e-03  2.88005305e+00]
 [-1.07616486e-04 -1.78110568e-04  1.16134035e+00]]","[[ 4.40590296e+02 -7.80234886e+01  4.93796395e+02]
 [-5.25861114e+01 -2.59413050e+02  6.07486219e+02]
 [ 3.27626930e-02 -4.70153470e-02  1.00000000e+00]]"
119,6678.123815999992,"[[ 2.12302130e-03 -4.09922772e-04 -7.56208831e-01]
 [-5.47969322e-04 -3.81422798e-03  2.66581174e+00]
 [-8.45194533e-05 -5.22546522e-05  1.07332466e+00]]","[[ 4.75180901e+02 -5.76156756e+01  4.77887593e+02]
 [-4.35979833e+01 -2.66125167e+02  6.30257030e+02]
 [ 3.52957813e-02 -1.74932377e-02  1.00000000e+00]]",7,"[[ 2.25507825e-03 -4.98776737e-04 -7.97963942e-01]
 [-6.25124505e-04 -4.18457515e-03  2.87854812e+00]
 [-1.14853765e-04 -1.87199838e-04  1.17133314e+00]]","[[ 4.47529214e+02 -7.52550995e+01  4.89815904e+02]
 [-4.11984892e+01 -2.61562298e+02  6.14722428e+02]
 [ 3.72977279e-02 -4.91813554e-02  1.00000000e+00]]"
120,6678.291367999991,"[[ 2.13990559e-03 -3.87062495e-04 -7.96507943e-01]
 [-5.05270563e-04 -3.82318107e-03  2.63874404e+00]
 [-6.61730893e-05 -5.47976353e-05  1.06642937e+00]]","[[ 4.69456986e+02 -5.44862707e+01  4.85453190e+02]
 [-4.34796997e+01 -2.66133373e+02  6.26038576e+02]
 [ 2.68961406e-02 -1.70559859e-02  1.00000000e+00]]",7,"[[ 2.25740397e-03 -4.68566294e-04 -8.34264812e-01]
 [-5.90983031e-04 -4.17340327e-03  2.84597850e+00]
 [-1.12581453e-04 -1.85928412e-04  1.16961692e+00]]","[[ 4.48767525e+02 -7.25055310e+01  4.96521662e+02]
 [-3.82367947e+01 -2.62567800e+02  6.11621369e+02]
 [ 3.71177886e-02 -4.87181668e-02  1.00000000e+00]]"
121,6678.492429999998,"[[ 2.10097960e-03 -4.54436193e-04 -6.79514431e-01]
 [-6.90285337e-04 -3.76837111e-03  2.76952097e+00]
 [-1.02702804e-04 -3.54999455e-05  1.07072785e+00]]","[[ 4.78265153e+02 -6.20462403e+01  4.64008141e+02]
 [-5.52390100e+01 -2.64828032e+02  6.49942081e+02]
 [ 4.40431157e-02 -1.47317580e-02  1.00000000e+00]]",7,"[[ 2.27324383e-03 -5.71227009e-04 -7.27607810e-01]
 [-7.58708224e-04 -4.20534030e-03  3.01432299e+00]
 [-1.00193226e-04 -1.89936491e-04  1.16768885e+00]]","[[ 4.34096892e+02 -8.05765949e+01  4.78497479e+02]
 [-5.84320153e+01 -2.58330747e+02  6.30456237e+02]
 [ 2.77430036e-02 -4.89339816e-02  1.00000000e+00]]"
122,6678.827533999996,"[[ 2.06072451e-03 -4.97354931e-04 -5.69650775e-01]
 [-8.25407315e-04 -3.69044555e-03  2.92210514e+00]
 [-1.26832057e-04  1.75405622e-05  1.04411283e+00]]","[[ 4.87117591e+02 -6.35396302e+01  4.43588453e+02]
 [-6.12813954e+01 -2.59419350e+02  6.92589540e+02]
 [ 6.02013830e-02 -3.36026973e-03  1.00000000e+00]]",7,"[[ 2.31139660e-03 -6.80301787e-04 -6.19898063e-01]
 [-8.89272864e-04 -4.29682095e-03  3.26441228e+00]
 [-7.83888008e-05 -1.92510265e-04  1.16412410e+00]]","[[ 4.15085223e+02 -8.64880265e+01  4.63561490e+02]
 [-7.39639252e+01 -2.50759408e+02  6.63788335e+02]
 [ 1.57193018e-02 -4.72917388e-02  1.00000000e+00]]"
123,6679.062106999991,"[[ 2.08616430e-03 -4.93297806e-04 -6.12501128e-01]
 [-7.73469927e-04 -3.75563238e-03  2.87359803e+00]
 [-1.11925148e-04 -5.43325397e-07  1.05101040e+00]]","[[ 4.80215074e+02 -6.31411356e+01  4.52492684e+02]
 [-5.97945603e+01 -2.58510010e+02  6.71953028e+02]
 [ 5.11085857e-02 -6.85772088e-03  1.00000000e+00]]",7,"[[ 2.30218563e-03 -6.46523915e-04 -6.62706107e-01]
 [-8.38644198e-04 -4.28700102e-03  3.17114218e+00]
 [-8.11610257e-05 -1.86367760e-04  1.15885899e+00]]","[[ 4.20396405e+02 -8.38229249e+01  4.69784228e+02]
 [-6.86246135e+01 -2.51076070e+02  6.47809588e+02]
 [ 1.84063704e-02 -4.62486289e-02  1.00000000e+00]]"
124,6679.464231999998,"[[ 2.08670263e-03 -4.99032275e-04 -6.28517702e-01]
 [-7.80318766e-04 -3.74797980e-03  2.85068486e+00]
 [-1.09789732e-04 -5.02931120e-06  1.05386683e+00]]","[[ 4.79339769e+02 -6.44401609e+01  4.60183497e+02]
 [-6.20409331e+01 -2.59441893e+02  6.64783476e+02]
 [ 4.96405812e-02 -7.95136712e-03  1.00000000e+00]]",7,"[[ 2.28393838e-03 -6.38803128e-04 -6.76837500e-01]
 [-8.50769921e-04 -4.23874467e-03  3.12822885e+00]
 [-9.07708893e-05 -1.77280278e-04  1.15710619e+00]]","[[ 4.25458635e+02 -8.40288015e+01  4.76039004e+02]
 [-6.85098157e+01 -2.52464234e+02  6.42461246e+02]
 [ 2.28793343e-02 -4.52718160e-02  1.00000000e+00]]"
125,6679.899867,"[[ 2.12921632e-03 -4.60847284e-04 -7.16548768e-01]
 [-6.63535197e-04 -3.85400752e-03  2.69894284e+00]
 [-9.43614981e-05 -6.61837628e-05  1.08538971e+00]]","[[ 4.70461240e+02 -6.43368653e+01  4.70568256e+02]
 [-5.46908717e+01 -2.63565144e+02  6.19278562e+02]
 [ 3.75660275e-02 -2.16647124e-02  1.00000000e+00]]",7,"[[ 2.26907698e-03 -5.46057941e-04 -7.64734665e-01]
 [-7.23940615e-04 -4.19869308e-03  2.88742360e+00]
 [-1.02882063e-04 -1.81136687e-04  1.15913821e+00]]","[[ 4.37778764e+02 -7.77506028e+01  4.82499426e+02]
 [-5.46318667e+01 -2.57143232e+02  6.04503025e+02]
 [ 3.03188581e-02 -4.70843038e-02  1.00000000e+00]]"
126,6680.2684819999995,"[[ 2.10425384e-03 -4.57646880e-04 -6.64805036e-01]
 [-6.65393736e-04 -3.80901332e-03  2.72302042e+00]
 [-1.14166062e-04 -4.81048728e-05  1.08242257e+00]]","[[ 4.79824662e+02 -6.33858289e+01  4.54157895e+02]
 [-4.92040969e+01 -2.64649915e+02  6.35552148e+02]
 [ 4.84216947e-02 -1.84470109e-02  1.00000000e+00]]",7,"[[ 2.28170235e-03 -5.65969608e-04 -7.20129544e-01]
 [-7.14223289e-04 -4.22250500e-03  2.94189615e+00]
 [-9.53586448e-05 -1.87098032e-04  1.16022019e+00]]","[[ 4.33183611e+02 -7.88331115e+01  4.68762007e+02]
 [-5.46006458e+01 -2.56865858e+02  6.17428614e+02]
 [ 2.67984724e-02 -4.79016965e-02  1.00000000e+00]]"
127,6680.503054000001,"[[ 2.10801351e-03 -4.49545405e-04 -6.63945959e-01]
 [-6.56818783e-04 -3.81589153e-03  2.71370860e+00]
 [-1.08942149e-04 -4.22384661e-05  1.07580073e+00]]","[[ 4.78523847e+02 -6.13564921e+01  4.50099727e+02]
 [-4.92814485e+01 -2.63270495e+02  6.33685373e+02]
 [ 4.65233404e-02 -1.65499516e-02  1.00000000e+00]]",7,"[[ 2.29001860e-03 -5.58053576e-04 -7.21460770e-01]
 [-7.01276420e-04 -4.23186243e-03  2.93108993e+00]
 [-8.50026344e-05 -1.80893260e-04  1.15088102e+00]]","[[ 4.30468791e+02 -7.66445647e+01  4.65051076e+02]
 [-5.53375900e+01 -2.55317637e+02  6.15558899e+02]
 [ 2.30960314e-02 -4.57912056e-02  1.00000000e+00]]"
128,6680.938689999995,"[[ 2.10750645e-03 -4.38990094e-04 -6.73655767e-01]
 [-6.29562764e-04 -3.82345411e-03  2.67740015e+00]
 [-1.13031306e-04 -5.03618255e-05  1.08240619e+00]]","[[ 4.80385774e+02 -6.10837794e+01  4.50071674e+02]
 [-4.54520976e+01 -2.64572545e+02  6.26148951e+02]
 [ 4.80499661e-02 -1.86886733e-02  1.00000000e+00]]",7,"[[ 2.28206912e-03 -5.38647725e-04 -7.32002067e-01]
 [-6.70575782e-04 -4.21776643e-03  2.88049727e+00]
 [-9.14284479e-05 -1.79287722e-04  1.15167333e+00]]","[[ 4.34694638e+02 -7.52605840e+01  4.64528669e+02]
 [-5.09615960e+01 -2.56475049e+02  6.09089110e+02]
 [ 2.65758238e-02 -4.59017189e-02  1.00000000e+00]]"
129,6681.240282999992,"[[ 2.11569524e-03 -4.40166062e-04 -6.80986276e-01]
 [-6.21078670e-04 -3.83215898e-03  2.67884597e+00]
 [-1.09622334e-04 -5.01975870e-05  1.08096895e+00]]","[[ 4.78218040e+02 -6.08502764e+01  4.52065196e+02]
 [-4.50665534e+01 -2.63970191e+02  6.25777252e+02]
 [ 4.64038725e-02 -1.84290363e-02  1.00000000e+00]]",7,"[[ 2.28798716e-03 -5.39398222e-04 -7.38418922e-01]
 [-6.63713914e-04 -4.22590542e-03  2.88264165e+00]
 [-9.05744058e-05 -1.80264711e-04  1.15199715e+00]]","[[ 4.33695922e+02 -7.52477684e+01  4.66287287e+02]
 [-5.02156029e+01 -2.56200067e+02  6.08901534e+02]
 [ 2.62410798e-02 -4.60064965e-02  1.00000000e+00]]"
130,6681.608897999991,"[[ 2.13236574e-03 -4.24008396e-04 -7.23786823e-01]
 [-5.84344090e-04 -3.84871951e-03  2.67023227e+00]
 [-9.73466132e-05 -5.65567430e-05  1.08036988e+00]]","[[ 4.73943169e+02 -5.90232892e+01  4.63396586e+02]
 [-4.39249322e+01 -2.64148958e+02  6.23440916e+02]
 [ 4.04051540e-02 -1.91463336e-02  1.00000000e+00]]",7,"[[ 2.28463219e-03 -5.15794821e-04 -7.74771988e-01]
 [-6.38702522e-04 -4.22347794e-03  2.87085583e+00]
 [-9.85956320e-05 -1.84678210e-04  1.15919317e+00]]","[[ 4.37503412e+02 -7.42583434e+01  4.76323014e+02]
 [-4.58309607e+01 -2.57747394e+02  6.07704635e+02]
 [ 2.99104122e-02 -4.73793988e-02  1.00000000e+00]]"
131,6681.876980999994,"[[ 2.14616985e-03 -4.11395531e-04 -7.52491797e-01]
 [-5.58136979e-04 -3.85303111e-03  2.66184912e+00]
 [-8.59604364e-05 -5.22064969e-05  1.07291345e+00]]","[[ 4.70062619e+02 -5.65576976e+01  4.69997203e+02]
 [-4.35374086e+01 -2.63325461e+02  6.22763281e+02]
 [ 3.55423377e-02 -1.73443852e-02  1.00000000e+00]]",7,"[[ 2.28869975e-03 -5.00001128e-04 -7.99957851e-01]
 [-6.19708470e-04 -4.21984188e-03  2.86277232e+00]
 [-9.84018244e-05 -1.80845450e-04  1.15733429e+00]]","[[ 4.38014979e+02 -7.25673418e+01  4.82261094e+02]
 [-4.36914443e+01 -2.57837420e+02  6.07584622e+02]
 [ 3.04147856e-02 -4.64597685e-02  1.00000000e+00]]"
132,6682.212084999992,"[[ 2.14617050e-03 -4.10483390e-04 -7.58195701e-01]
 [-5.57504712e-04 -3.85394047e-03  2.67074473e+00]
 [-8.12713837e-05 -4.84965684e-05  1.06871159e+00]]","[[ 4.69317747e+02 -5.59358710e+01  4.72742257e+02]
 [-4.45592900e+01 -2.62588469e+02  6.24604534e+02]
 [ 3.36677643e-02 -1.61695872e-02  1.00000000e+00]]",7,"[[ 2.28536463e-03 -4.99583242e-04 -8.03630436e-01]
 [-6.24120171e-04 -4.22265944e-03  2.87589369e+00]
 [-9.90812535e-05 -1.79683854e-04  1.15753944e+00]]","[[ 4.38776556e+02 -7.25434920e+01  4.84857403e+02]
 [-4.39160253e+01 -2.57553199e+02  6.09398991e+02]
 [ 3.07406636e-02 -4.61892268e-02  1.00000000e+00]]"
133,6682.413146999999,"[[ 2.13999201e-03 -4.11211499e-04 -7.51892450e-01]
 [-5.68035033e-04 -3.84919902e-03  2.67181999e+00]
 [-8.80286234e-05 -5.14491309e-05  1.07362695e+00]]","[[ 4.71634698e+02 -5.66852982e+01  4.71366226e+02]
 [-4.42295197e+01 -2.63417281e+02  6.24563045e+02]
 [ 3.65506688e-02 -1.72709143e-02  1.00000000e+00]]",7,"[[ 2.28083456e-03 -5.00342605e-04 -7.98184594e-01]
 [-6.32747567e-04 -4.21758370e-03  2.87560489e+00]
 [-1.03451593e-04 -1.81314250e-04  1.16049724e+00]]","[[ 4.40118510e+02 -7.30025925e+01  4.83605138e+02]
 [-4.39620621e+01 -2.58079388e+02  6.09259969e+02]
 [ 3.23654476e-02 -4.68296721e-02  1.00000000e+00]]"
134,6682.61421,"[[ 2.14565946e-03 -4.24387560e-04 -7.48058124e-01]
 [-5.73755414e-04 -3.86420902e-03  2.67975041e+00]
 [-8.80098023e-05 -6.26938888e-05  1.08061916e+00]]","[[ 4.69577240e+02 -5.92283011e+01  4.71940671e+02]
 [-4.50119609e+01 -2.63956023e+02  6.23406209e+02]
 [ 3.56327432e-02 -2.01376223e-02  1.00000000e+00]]",7,"[[ 2.28638039e-03 -5.13041452e-04 -7.94633983e-01]
 [-6.37423855e-04 -4.22913203e-03  2.88092267e+00]
 [-1.02302695e-04 -1.90729134e-04  1.16553005e+00]]","[[ 4.38126894e+02 -7.49792800e+01  4.84037308e+02]
 [-4.48370597e+01 -2.58447466e+02  6.08253826e+02]
 [ 3.11187419e-02 -4.88739385e-02  1.00000000e+00]]"
135,6682.781761999999,"[[ 2.13439475e-03 -4.13998505e-04 -7.45673559e-01]
 [-5.74934204e-04 -3.84136196e-03  2.66905191e+00]
 [-9.03567839e-05 -4.68375194e-05  1.07175598e+00]]","[[ 4.73152618e+02 -5.67299520e+01  4.70473311e+02]
 [-4.44496875e+01 -2.63147141e+02  6.24403723e+02]
 [ 3.79476640e-02 -1.62827133e-02  1.00000000e+00]]",7,"[[ 2.27609015e-03 -5.02868032e-04 -7.92521405e-01]
 [-6.38445324e-04 -4.20876246e-03  2.87160826e+00]
 [-1.04016235e-04 -1.75279663e-04  1.15697064e+00]]","[[ 4.40992506e+02 -7.27954002e+01  4.82757172e+02]
 [-4.44386861e+01 -2.57655135e+02  6.09061267e+02]
 [ 3.29145623e-02 -4.55790379e-02  1.00000000e+00]]"
136,6682.949313999998,"[[ 2.14023577e-03 -4.25613507e-04 -7.41244722e-01]
 [-5.80731769e-04 -3.85250176e-03  2.67983588e+00]
 [-9.12754945e-05 -5.79400217e-05  1.07914459e+00]]","[[ 4.71259341e+02 -5.91404680e+01  4.70562753e+02]
 [-4.49918607e+01 -2.63995880e+02  6.24675935e+02]
 [ 3.74441021e-02 -1.91763020e-02  1.00000000e+00]]",7,"[[ 2.28347351e-03 -5.15622619e-04 -7.88422581e-01]
 [-6.43578036e-04 -4.22146064e-03  2.88279724e+00]
 [-1.03510168e-04 -1.87276435e-04  1.16408357e+00]]","[[ 4.38678299e+02 -7.50023085e+01  4.82852209e+02]
 [-4.52071045e+01 -2.58392472e+02  6.09278252e+02]
 [ 3.17343531e-02 -4.82390818e-02  1.00000000e+00]]"
