id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
16,6661.475456,177.51799999678042,35,35,0.44702847354471675,0.34746357689677687,0.7877979778506891,0.9952011760652009,3d gaze,-48.42001063124136,55.37399218172023,451.93267373897197,6661.475456 6661.491593999992 6661.499662999995 6661.507731999998 6661.515801000001 6661.540007999996 6661.580352999998 6661.596490999989 6661.612628999996 6661.620697999999 6661.628767000002 6661.652973999997
17,6661.701388999994,96.82799999427516,35,36,0.4445083431833213,0.3254977930268276,1.2373244157229788,0.9992435762889788,3d gaze,-50.3777460453734,64.65080802553513,452.18575290305495,6661.701388999994 6661.717527000001 6661.741733999996 6661.798216999989
18,6661.846630999993,209.79500000248663,36,37,0.3618695016792809,0.31095634292581015,0.6482482760971738,0.9993213092335462,3d gaze,-111.06526595548499,72.04657076547771,450.21757090498187,6661.846630999993 6661.878906999991 6661.911182999989 6661.927320999996 6661.943459000002 6661.983803999989 6662.008010999998 6662.032219000001 6662.048356999992 6662.056425999996
19,6662.096770999997,217.86299999803305,37,39,0.3598151813180796,0.3391254153194161,1.2475469171107774,0.9995329656302814,3d gaze,-112.16763985745082,59.97456070101933,449.9829429673159,6662.096770999997 6662.129046999995 6662.161322999993 6662.177460999999 6662.193598999991 6662.209736999997 6662.217806000001 6662.225874999989 6662.233943999992 6662.2420129999955 6662.250081999999 6662.258151000002 6662.26621999999 6662.274288999994 6662.282357999997 6662.314633999995
20,6662.330772000001,217.86399999109562,39,40,0.36029713555314496,0.34056992426656946,1.050850000381756,0.9864451497537458,3d gaze,-111.78973927896699,59.34851258632841,450.00263577459117,6662.330772000001 6662.33884099999 6662.346909999993 6662.354979999989 6662.363048999992 6662.379186999999 6662.39532499999 6662.419532 6662.4276009999885 6662.443738999995 6662.46794599999 6662.492152999999 6662.508290999991 6662.5324980000005 6662.540566999989 6662.548635999992
21,6662.564773999999,217.86399999109562,40,41,0.3761894293816968,0.33726101333496494,1.4027725195470169,0.9937359638761362,3d gaze,-100.0549273052035,60.55624711873473,451.0188017156869,6662.564773999999 6662.58091199999 6662.597049999997 6662.605119 6662.613187999988 6662.629325999995 6662.637394999998 6662.645464000001 6662.661601999993 6662.669671999989 6662.677740999992 6662.71001699999 6662.78263799999
22,6662.798775999996,185.58699999994133,41,42,0.38777864422258745,0.33297570309452734,0.6109982619268763,0.9991822202919383,3d gaze,-91.56656827863144,62.23249361509992,451.59334285409403,6662.798775999996 6662.911741999997 6662.984362999996
23,6663.081191999998,217.86299999803305,42,43,0.39244381501606573,0.3308644611293713,0.6476259093718938,0.9996664648380198,3d gaze,-88.38642670280026,63.23271002352463,452.9408081316794,6663.081191999998 6663.09732999999 6663.105398999993 6663.145743999994 6663.178019999992 6663.186088999995 6663.194157999998 6663.2829169999895 6663.290985999993 6663.299054999996
24,6663.315193999995,193.65600000310224,43,44,0.3784785887774264,0.3245790089876569,1.4798068417327543,0.9997223747935517,3d gaze,-98.84856281016664,66.15412701561945,452.6252122678488,6663.315193999995 6663.395883999998 6663.4120219999895 6663.420090999993 6663.444298000002 6663.484642999989 6663.508849999998
25,6663.565332999991,217.86400000564754,44,45,0.37824609980770213,0.33142390590341714,0.8485692004002225,0.9997347453025366,3d gaze,-98.92472673431048,63.22328793231156,452.58969834247756,6663.565332999991 6663.5976089999895 6663.7025069999945 6663.783196999997
26,6663.831611000001,209.79499998793472,45,46,0.37966488462791653,0.336009541181735,0.15118384836187496,0.9949793810124412,3d gaze,-97.81270816377297,61.237788177478464,452.6395158914695,6663.831611000001 6663.888093999994 6663.904232000001 6663.912300999989 6663.9203699999925 6663.976853999993 6664.009129999991 6664.041405999989
27,6664.105958,193.6569999961648,46,47,0.37951297862561406,0.3428739749482418,0.768362549760781,0.999548818637041,3d gaze,-97.83386137335717,58.30582370289977,452.5630789760821,6664.105958 6664.122095999992 6664.130164999995 6664.170509999996 6664.218924000001 6664.2350619999925 6664.251199999999 6664.267337999991 6664.28347699999 6664.299614999996
28,6664.331890999994,88.75900000566617,47,47,0.3753344134021328,0.36799236378620576,1.4830048497787607,0.9495248459249064,3d gaze,-100.58287986662155,47.65797603339877,451.9507491127365,6664.331890999994 6664.3964429999905 6664.42065
29,6664.477132999993,201.72599999932572,47,48,0.3743232992619995,0.384204507621947,0.23676796857842064,0.9919968216361955,3d gaze,-101.11065191031342,40.790684995537354,451.56772157533123,6664.477132999993 6664.485201999996 6664.493270999999 6664.517477999994 6664.598167999997 6664.6304450000025 6664.678858999992
30,6664.719203999994,161.38000000501052,49,50,0.3800349203051129,0.36055542749228686,0.4280278385762204,0.9997435562378386,3d gaze,-97.21678210437655,50.76359738318897,452.35736608357496,6664.719203999994 6664.751479999992 6664.78375599999 6664.799893999996 6664.807962999999 6664.816032000002 6664.824100999991 6664.880583999999
31,6665.082309999998,129.10399999236688,51,51,0.37881818772513437,0.401513423143725,0.48834212641683633,0.9634698141740388,3d gaze,-97.57578781911494,33.4537777655163,451.3170368090454,6665.082309999998 6665.09844799999 6665.106516999993 6665.114585999996 6665.130724000002 6665.146861999994 6665.179137999992 6665.21141399999
32,6665.267897999991,169.44900000817142,52,53,0.37020751799296336,0.4567930448223922,0.8466759392162058,0.9877982214557914,3d gaze,-103.1374084709767,10.393977855830512,448.60434324393526,6665.267897999991 6665.308242999992 6665.332450000002 6665.372794999988 6665.421208999993 6665.429277999996 6665.437346999999
33,6665.469622999997,209.79500000248663,53,54,0.34769415182243013,0.4599615949459064,1.0002677500166306,0.9904632041643449,3d gaze,-119.61932958970178,9.131309688454078,446.8495747191969,6665.469622999997 6665.477692 6665.485760999989 6665.501898999995 6665.5099679999985 6665.518037000002 6665.52610599999 6665.534174999993 6665.542243999997 6665.582589999991 6665.598727999997 6665.614865999989 6665.631003999995 6665.6390729999985 6665.663279999993 6665.679418
34,6665.719763000001,80.68999998795334,55,55,0.33916046890274226,0.4789355878430044,1.3138473895161324,0.9860924145025417,3d gaze,-125.60455250792675,1.2523057751544826,445.0636120617043,6665.719763000001 6665.743969999996 6665.752038999999 6665.760108000002 6665.776245999994 6665.784314999997 6665.800452999989
35,6665.865005,201.72599999932572,56,57,0.4466782329155121,0.5087410909038316,1.2080287843318214,0.9766442161383694,3d gaze,-47.79194664282539,-10.879934581727515,446.86422340892693,6665.865005 6665.881142999991 6665.905350999994 6665.913419999997 6665.929557999989 6665.9618340000015 6665.9860409999965 6665.99411 6666.010247999991 6666.026385999998 6666.034455000001 6666.0425239999895 6666.050592999993 6666.066730999999
36,6666.074800000002,209.79499998793472,57,58,0.426491310778256,0.5230815723857197,1.0823576856185138,0.9587009117634389,3d gaze,-61.93132848712954,-16.714217134407562,446.10480200210986,6666.074800000002 6666.082868999991 6666.090937999994 6666.115144999989 6666.1474210000015 6666.195834999991 6666.211972999998 6666.220042999994 6666.236181 6666.252318999992 6666.268456999998 6666.2765260000015 6666.28459499999
37,6666.316870999988,217.86300001258496,58,59,0.4113035082590316,0.5242394732509902,1.001292144925176,0.9606602743296753,3d gaze,-72.70591953507767,-17.22936096409145,445.922203523295,6666.316870999988 6666.341077999998 6666.373353999996 6666.405629999994 6666.413698999997 6666.429836999989 6666.445974999995 6666.478250999993 6666.510526999991 6666.534734000001
38,6666.542803999997,209.79399999487214,59,60,0.4060990900661139,0.529113323332459,0.3699587658783241,0.9664393156631412,3d gaze,-76.36386140012986,-19.21709251742113,445.4881523496574,6666.542803999997 6666.567010999992 6666.59928699999 6666.615424999996 6666.6234939999995 6666.631563000003 6666.639631999991 6666.647700999994 6666.671907999989 6666.688045999996 6666.696114999999 6666.712252999991 6666.720321999994 6666.752597999992
39,6666.792942999993,80.69099999556784,61,61,0.41099671614003125,0.5290894262482687,0.43254676899274636,0.936308739610127,3d gaze,-72.87468530707396,-19.190185617015853,445.5716827311015,6666.792942999993 6666.801011999996 6666.817150000003 6666.857494999989 6666.865565 6666.873633999989
40,6667.067289999992,217.86400000564754,62,63,0.37559519400099334,0.4205225914304826,1.1920058679982433,0.9314534858262196,3d gaze,-99.68642813934217,25.49816493653924,450.4882233742032,6667.067289999992 6667.115703999996 6667.147979999994 6667.204463999995 6667.244808999996 6667.285153999997
41,6667.349705999994,217.86400000564754,64,65,0.39264486123681397,0.33610057813363475,1.1197325739498063,0.9996501218691194,3d gaze,-88.23314599609677,61.033009050093185,453.1968358327743,6667.349705999994 6667.357774999997 6667.398119999998 6667.422326999993 6667.438464999999 6667.446534000002 6667.4788100000005 6667.486878999989 6667.503016999995 6667.511086999992 6667.519155999995 6667.535294000001 6667.567569999999
42,6667.704742999995,137.17400000314228,66,67,0.4023579361977852,0.5220957459987725,0.8211427231714253,0.9825954813800856,3d gaze,-79.10874758710858,-16.388170474535876,445.91766481453703,6667.704742999995 6667.72894999999 6667.753156999999 6667.769294999991 6667.777363999994 6667.793502 6667.801570999989 6667.817708999995 6667.833847999995 6667.841916999998
43,6667.866123999993,217.86299999803305,67,69,0.4103449658406175,0.5371288678324339,0.7251722137542447,0.9660898515673321,3d gaze,-73.26085882967347,-22.43533162794611,444.954485605943,6667.866123999993 6667.882261999999 6667.890331000002 6667.898399999991 6667.914537999997 6667.938744999992 6667.979089999993 6668.003296999988 6668.035573000001 6668.083986999991
44,6668.108194,88.75999999872874,69,69,0.42584892298827964,0.5397915448862066,1.4960916117295802,0.9502711909216104,3d gaze,-62.25176069392203,-23.439683870725748,444.84263319507073,6668.108194 6668.124331999992 6668.132400999995 6668.1404699999985 6668.17274699999 6668.196953999999
45,6668.205023000002,145.2419999986887,69,70,0.43094671296847703,0.5388144094706812,0.25548819405960377,0.9775273784111748,3d gaze,-58.65688363700398,-23.025086324074845,444.9174654188993,6668.205023000002 6668.213091999991 6668.221160999994 6668.229229999997 6668.261505999995 6668.28571299999 6668.317988999988 6668.350265000001
46,6668.414816999997,217.86399999109562,70,71,0.390401714138857,0.34680858833899564,0.8833554715665679,0.994394919099338,3d gaze,-89.75560307817989,56.49469907254652,453.004770680758,6668.414816999997 6668.47129999999 6668.503576999996 6668.535852999994 6668.584266999998 6668.60040499999 6668.632680999988
47,6668.681094999993,217.86400000564754,71,73,0.38608642169060153,0.33584532751446317,1.2222834897118129,0.9838114642325889,3d gaze,-93.07504637772944,61.23087674046356,452.923754981571,6668.681094999993 6668.713370999991 6668.737578 6668.7779230000015 6668.810199999993 6668.842475999991 6668.850544999994 6668.858613999997 6668.882820999992 6668.898958999998
48,6668.923165999993,201.72599999932572,73,73,0.38276063603454225,0.3281275625991778,0.09552578610000209,0.9852676739534582,3d gaze,-95.62545229335093,64.57232705970505,452.84152948146664,6668.923165999993 6668.931234999996 6668.971579999998 6669.003855999996 6669.019994000002 6669.028062999991 6669.036131999994 6669.044200999997 6669.084545999998 6669.10068399999 6669.108752999993 6669.116821999996 6669.1248919999925
49,6669.165236999994,137.1729999955278,74,74,0.37893778444435444,0.3219106794406453,0.6311118920999174,0.9923559138730838,3d gaze,-98.54055472210159,67.29493054974371,452.66876358433666,6669.165236999994 6669.245926999996 6669.302409999989
50,6669.665515999994,201.72599999932572,76,77,0.34844688729347606,0.46570765875188125,0.9878458257852253,0.9805639388791889,3d gaze,-118.58535228048953,6.715175529593267,445.15430038380623,6669.665515999994 6669.689722999989 6669.705860999995 6669.746205999996 6669.802689999997 6669.834965999995 6669.843034999998 6669.867241999993
51,6670.068966999999,217.86399999109562,78,79,0.34019023139846755,0.5017467671124493,0.14536016939456303,0.9953057476452285,3d gaze,-124.06519084065559,-8.167830508650809,442.3479212881193,6670.068966999999 6670.085104999991 6670.125451 6670.17386499999 6670.214209999991 6670.246485999989 6670.270692999999 6670.28683099999
52,6670.2948999999935,209.79500000248663,79,80,0.337743448916241,0.5024031731092368,0.9711462502674092,0.9902569700773021,3d gaze,-125.85444582928804,-8.44046751380503,442.07159118119677,6670.2948999999935 6670.302968999997 6670.311038 6670.327175999992 6670.335244999995 6670.367520999993 6670.383658999999 6670.407865999994 6670.440143 6670.480488000001 6670.504694999996
53,6670.545039999997,209.79500000248663,80,81,0.33359635765420625,0.5023209640284454,0.1657239035327807,0.9996766920954544,3d gaze,-128.9023588659341,-8.412012898652842,441.69329469894046,6670.545039999997 6670.617660999997 6670.649936999995 6670.714488999991 6670.754835
54,6670.779041999995,209.79399999487214,81,83,0.33480851206631834,0.5034544321450003,0.10046601839643819,0.9915952032122604,3d gaze,-127.99097791968966,-8.87728587878981,441.73723355125185,6670.779041999995 6670.787110999998 6670.80324899999 6670.827455999999 6670.835525000002 6670.843593999991 6670.867801 6670.883938999992 6670.91621499999 6670.940422 6670.9888359999895
55,6671.004973999996,217.86400000564754,83,84,0.34080793780160307,0.5097773366758532,1.1279099930135537,0.9960812791061188,3d gaze,-123.48650472231556,-11.463525186707129,441.8558959092852,6671.004973999996 6671.013042999999 6671.037249999994 6671.045318999997 6671.053388 6671.069527 6671.1179409999895 6671.150217000002 6671.182493 6671.198630999992 6671.206699999995 6671.214768999998 6671.2228380000015
56,6671.23090699999,209.79500000248663,84,85,0.3475599339521556,0.5152140332141831,0.14957995617402042,0.9954076782056934,3d gaze,-118.4533245317989,-13.681100978066548,442.07752492971053,6671.23090699999 6671.271251999991 6671.3035279999895 6671.335804000002 6671.360010999997 6671.376148999989 6671.384219 6671.400356999991 6671.4084259999945 6671.416494999998 6671.440701999993
57,6671.456839999999,217.86299999803305,85,86,0.3469653758530887,0.5159340013358432,0.1742497784258133,0.9829384696709887,3d gaze,-118.87618479750111,-13.97722527119499,441.97915675838874,6671.456839999999 6671.472977999991 6671.481046999994 6671.497185 6671.505253999989 6671.521391999995 6671.537530000001 6671.54559899999 6671.561736999996 6671.577875000003 6671.585943999991 6671.634357999996 6671.666633999994 6671.674702999997
58,6671.690840999989,209.79500000248663,86,87,0.3463990212810695,0.5158336903773362,0.2098877731554086,0.9932523177999217,3d gaze,-119.29154456532983,-13.93748818527021,441.9393457513684,6671.690840999989 6671.698909999992 6671.706980000003 6671.715048999991 6671.723117999994 6671.731186999998 6671.739256000001 6671.747324999989 6671.7553939999925 6671.771531999999 6671.787669999991 6671.795738999994 6671.819945999989 6671.836083999995 6671.86029099999 6671.876428999996 6671.884497999999 6671.892567000003 6671.900635999991
59,6671.9167739999975,153.31199999491218,87,89,0.34796342873613473,0.513845825262798,0.19921753384650637,0.9923759161534292,3d gaze,-118.1800999371939,-13.12015604670179,442.2044532768804,6671.9167739999975 6671.924843000001 6671.9409809999925 6671.957118999999 6671.973256999991 6671.997464 6672.005532999989 6672.013601999992 6672.021670999995 6672.037809999994 6672.0458789999975 6672.053948000001 6672.062016999989 6672.070085999992
60,6672.191120999996,177.5190000043949,89,91,0.4002125082202445,-0.12845338819590707,1.3201374401223978,0.8223729050292408,3d gaze,-88.90350099466461,273.31291316872193,408.9434829808617,6672.191120999996 6672.2879489999905 6672.296017999994 6672.320224999989 6672.368640000001
61,6673.417612999998,121.03500000375789,99,100,0.393349422405886,0.5529879273508288,1.4218124007283646,0.9959718277099026,3d gaze,-84.91910964348801,-28.806927908935563,441.7763520724048,6673.417612999998 6673.425682000001 6673.441819999993 6673.457957999999 6673.474095999991 6673.490233999997 6673.538648000002
62,6673.6193379999895,217.86400000564754,100,102,0.3811743573642462,0.5288545316940804,0.8586471279523848,0.9578843985885293,3d gaze,-93.91619518262443,-19.13367804422344,443.19678565047826,6673.6193379999895 6673.627406999993 6673.6677530000015 6673.6919599999965 6673.716166999991 6673.724235999995 6673.740374000001 6673.7484429999895 6673.780719000002 6673.796856999994 6673.812995 6673.821063999989 6673.837201999995
63,6673.845270999998,209.79500000248663,102,104,0.3785783000050252,0.5130116472097136,0.48193099549410184,0.9724815564539989,3d gaze,-95.9836120866196,-12.711415383502525,444.2109425480693,6673.845270999998 6673.8533400000015 6673.869477999993 6673.885616 6673.9098229999945 6673.917891999998 6673.934029999989 6673.950167999996 6673.958236999999 6673.974375999998 6673.9824450000015 6673.99051399999 6674.006651999996 6674.014721 6674.022789999988 6674.030858999991 6674.046996999998 6674.055066000001
64,6674.071203999993,185.58699999994133,104,104,0.38305708744949757,0.504515702475049,0.7515395265793214,0.9894777246604356,3d gaze,-92.8633637952116,-9.244100284237552,444.97928847456785,6674.071203999993 6674.087341999999 6674.095411000002 6674.127687 6674.135755999989 6674.143824999992 6674.17610099999 6674.208377000003 6674.240653000001 6674.2567909999925
65,6674.297137000001,201.72499999171123,105,105,0.38678112096135303,0.498732350778237,0.34828041693735373,0.98877360280634,3d gaze,-90.25297333258946,-6.8820780633666425,445.5055977345974,6674.297137000001 6674.321343999996 6674.3294129999995 6674.3858959999925 6674.410103000002 6674.418171999991 6674.426240999994 6674.442379 6674.450447999989 6674.466585999995 6674.498861999993
66,6674.539206999994,217.86400000564754,106,107,0.39532469950686244,0.5075921546061167,0.8343358651585362,0.9786164175517248,3d gaze,-84.01811192867152,-10.473053359321682,445.20672875890887,6674.539206999994 6674.555345000001 6674.708656999996 6674.7328639999905 6674.757071
67,6674.781277999995,209.79500000248663,107,108,0.3896880098092504,0.5050800768277143,0.7563593444731004,0.9677123088261386,3d gaze,-88.08954035256578,-9.463088346747206,445.19635130218353,6674.781277999995 6674.80548499999 6674.845829999991 6674.870037000001 6674.878105999989 6674.8942439999955 6674.958796999999 6674.991072999997
68,6675.007210999989,201.72500000626314,108,109,0.38812476180420663,0.4976682292652136,0.3471361131840448,0.9778253552163465,3d gaze,-89.29885496042398,-6.446664954462285,445.623816719089,6675.007210999989 6675.039487000002 6675.071763 6675.087900999992 6675.128245999993 6675.152453000002 6675.192797999989 6675.208935999995
69,6675.249280999997,209.79500000248663,110,110,0.38845072422931726,0.4864316558825488,0.4512918089096573,0.993229763358405,3d gaze,-89.19774854149104,-1.857290398498111,446.328393824114,6675.249280999997 6675.281558000002 6675.305764999997 6675.329971999992 6675.3703169999935 6675.394523999988 6675.410661999995 6675.426800000001 6675.43486899999 6675.459075999999
70,6675.475213999991,88.75900000566617,110,111,0.38801145692415717,0.4870490148849873,0.17985359000974557,0.9815769822480795,3d gaze,-89.50668615791022,-2.1101456760568453,446.2762272138804,6675.475213999991 6675.515558999992 6675.54783499999 6675.563972999997
71,6675.822181999989,129.10499999998137,112,113,0.36752216979186936,-0.20379052891665939,0.6808254262616286,0.7440568341624489,3d gaze,-117.04839902268597,314.80128574066146,385.7210214988023,6675.822181999989 6675.838319999995 6675.902872999999 6675.951286999989
72,6676.048114999998,193.6569999961648,113,114,0.3919786576767209,0.49027713102816284,1.138322389555767,0.9715329499466888,3d gaze,-86.53450267184944,-3.423774441607583,445.7999243907901,6676.048114999998 6676.112666999994 6676.1691500000015 6676.201426 6676.241771999994
73,6676.322461999996,104.89699999743607,114,115,0.388962851948502,0.49230033897038455,0.2214026496895109,0.9603900005555266,3d gaze,-88.67861601374904,-4.251937865734779,445.58344443067455,6676.322461999996 6676.387013999993 6676.427358999994
74,6676.564532999997,112.96600000059698,115,115,0.37615303219983687,0.494027733378619,1.3251345053235335,0.9659270564952097,3d gaze,-97.89435312788429,-4.965115933243328,444.91905278011,6676.564532999997 6676.6452229999995 6676.661360999991 6676.6694299999945 6676.677498999998
75,6676.790464999998,153.31199999491218,116,116,0.3672831337114588,0.4978692883296267,0.4561088549945076,0.9500099866542167,3d gaze,-104.25978246401341,-6.542398196224383,444.21383838378625,6676.790464999998 6676.863085999998 6676.943776999993
76,6677.032535999999,88.75899999111425,116,117,0.36566060279215656,0.5007766668784353,0.5996089588647525,0.9872496292488104,3d gaze,-105.39774403041378,-7.7333869818648395,443.9275005951531,6677.032535999999 6677.12129499999
77,6677.395641999989,177.5190000043949,117,118,0.37458708257045537,0.48741302211028187,0.5703532726139596,0.9961493660051227,3d gaze,-99.10961494234617,-2.2570345865632553,445.2581594996215,6677.395641999989 6677.484400999994 6677.573160999993
78,6677.67805799999,153.3110000018496,118,118,0.36849115272360305,0.47005529289541165,1.2477066182999994,0.9744118631150496,3d gaze,-103.77324075029804,4.88207799261085,445.9026639411598,6677.67805799999 6677.774885999999 6677.831368999992
79,6677.928197999994,177.51799999678042,119,119,0.35362870317791284,0.43751299647290565,0.7637023833210542,0.9967173355354898,3d gaze,-115.11238297521936,18.414959437373053,446.5075129790352,6677.928197999994 6678.041163999995 6678.105715999991
80,6678.476890999998,96.82900000188965,121,122,0.3541277795545246,0.4234571008480612,1.4009785095890634,0.9983395777373729,3d gaze,-114.96575298330673,24.287989462552996,447.1014204861028,6678.476890999998 6678.493029999998 6678.50916799999 6678.57372
81,6678.670547999995,177.5190000043949,122,123,0.3500459213176454,0.39229520304017645,1.0941799212737324,0.9984600737079371,3d gaze,-118.46684066563212,37.41851014653284,447.8031630500589,6678.670547999995 6678.767375999989 6678.848066999999
82,6678.977170999991,137.1730000100797,123,124,0.3537063114882034,0.3900021695909775,1.1073928798568138,0.9377070752849133,3d gaze,-115.79503775249265,38.35810166593538,448.142432629669,6678.977170999991 6679.114344000001
83,6679.235379999998,137.1729999955278,124,124,0.4070162835001079,0.4251206069448582,0.6663304748904725,0.9985824541617931,3d gaze,-76.42917052015342,23.31055933814431,449.44761461302835,6679.235379999998 6679.372552999994
84,6679.606554999991,137.1730000100797,125,125,0.4261192244865034,0.40699872139192605,1.4397543047598973,0.9984660589955157,3d gaze,-62.890110703920584,30.709479007783237,450.21769970339454,6679.606554999991 6679.743728000001
85,6679.832488,96.82799999427516,125,126,0.4427665682963232,0.442761048937183,0.6363735288574277,0.9998162291508665,3d gaze,-50.76052251066088,15.901827515414091,448.6382682333426,6679.832488 6679.929315999994
86,6680.163317999992,177.51799999678042,126,127,0.4425573161528041,0.4296520048928817,0.7418049427160007,0.9958341943172243,3d gaze,-50.99712191326565,21.269611822739055,449.2148310894527,6680.163317999992 6680.179455999998 6680.187525000001 6680.19559399999 6680.203662999993 6680.211731999996 6680.3408359999885
87,6680.478009999992,121.03500000375789,127,128,0.42984031894317687,0.43322777318224964,0.040838502772083125,0.9994861666662069,3d gaze,-60.008167231750164,19.857462974216936,449.23646977626936,6680.478009999992 6680.599044999995
88,6680.703941999993,193.6569999961648,128,128,0.6628621581527824,0.35436298910400577,0.32423453514509876,0.9974036652345426,3d gaze,99.14477148473483,50.12884396398133,423.9081673539587,6680.703941999993 6680.720079999999 6680.728149000002 6680.816909000001 6680.897598999989
