gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
6657.287631999992,5,0.809639235207855,0.5445640342910764,0.3935385545315776,6657.287631999992-0,20.004071164640138,35.56076506774765,445.53635590042194,-63.48581830454225,71.36649192654474,-46.141778940387454,0.1669797789383647,-0.07161145371759417,0.9833562696816187,,,,,,
6657.3521839999885,6,0.9629507908489972,0.5311731808691926,0.3861339804884464,6657.3521839999885-0,10.802686026851802,38.68684458492504,447.22751355138485,-63.48581830454225,71.36649192654474,-46.141778940387454,0.14857700866278808,-0.06535929468323945,0.9867385849835445,,,,,,
6657.384460000001,6,0.9994108582471962,0.5273919721645226,0.3854143650457704,6657.384460000001-0,8.190485646542058,39.011764912089745,447.6351738345796,-63.48581830454225,71.36649192654474,-46.141778940387454,0.1433526079021686,-0.06470945402891001,0.987553905549934,,,,,,
6657.39252899999,6,0.9661508094456858,0.5270766598736765,0.38554589612572276,6657.39252899999-0,7.9722715148035235,38.960396473699234,447.6634320253045,-63.48581830454225,71.36649192654474,-46.141778940387454,0.14291617963869152,-0.06481219090569101,0.9876104219313838,,,,,,
6657.400597999993,6,0.9999477455525557,0.5267758823421818,0.38533057268390003,6657.400597999993-0,7.764397884304998,39.05104581704376,447.699408726039,-63.48581830454225,71.36649192654474,-46.141778940387454,0.14250043237769452,-0.06463089221900195,0.987682375332853,,,,,,
6657.449011999997,7,0.9999497271541494,0.5255459129986819,0.38288354340324415,6657.449011999997-0,6.915150996982135,40.06432291250097,447.88643658623835,-63.48581830454225,71.36649192654474,-46.141778940387454,0.14080193860304877,-0.06260433802808751,0.9880564310532517,,,,,,
6657.497426000002,8,0.9814283196549765,0.525833890069973,0.3821485190920606,6657.497426000002-0,7.115117679812343,40.36345300347416,447.8767626303392,-63.48581830454225,71.36649192654474,-46.141778940387454,0.1412018719687092,-0.06200607784614118,0.9880370831414533,,,,,,
6657.545840999999,8,0.9998783233923003,0.5257872692301212,0.3806255175991723,6657.545840999999-0,7.084039832434215,40.98875651307034,447.9200474676808,-63.48581830454225,71.36649192654474,-46.141778940387454,0.14113971627395291,-0.06075547082694882,0.9881236528161363,,,,,,
6657.578116999997,9,0.9999064200991885,0.5092737647341874,0.3727979164889992,6657.578116999997-0,-4.397335294317713,44.35493080042781,449.6191783173222,-63.48581830454225,71.36649192654474,-46.141778940387454,0.11817696602044905,-0.05402312225223391,0.9915219145154193,,,,,,
6657.610392999995,9,0.9953057472945721,0.48918143825128285,0.35498330688088886,6657.610392999995-0,-18.527314078320373,51.93731240645778,451.4536791185836,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08991700845244377,-0.03885835904017393,0.9951909161179421,,,,,,
6657.6184619999985,9,0.9893938467730021,0.4888783268085519,0.3539177292700514,6657.6184619999985-0,-18.743982988678525,52.38421480843263,451.49045607657723,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08948367063172741,-0.037964554236224246,0.9952644700339293,,,,,,
6657.626531000002,9,0.9997803401404481,0.48905850948692475,0.35450826666390967,6657.626531000002-0,-18.615287072504245,52.13639099351052,451.469353014134,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08974106246407598,-0.038460201866068494,0.9952222639090429,,,,,,
6657.63459999999,9,0.9998211610148792,0.4881669796309997,0.3544089349589059,6657.63459999999-0,-19.24473082199789,52.187317493159256,451.52767506137843,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08848217496508864,-0.03835834886677103,0.9953389080035318,,,,,,
6657.715289999993,10,0.944106669741406,0.48756430474511453,0.353321311568112,6657.715289999993-0,-19.673187302650163,52.64682200387226,451.58307207940885,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08762526200378407,-0.03743933984534495,0.9954497020395925,,,,,,
6657.723358999996,10,0.9881233798963109,0.4877040358562142,0.353778282243131,6657.723358999996-0,-19.57326689601122,52.454953971025134,451.5670129861268,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08782510281706207,-0.037823075911039256,0.9954175838530285,,,,,,
6657.731427999999,10,0.9999495358104933,0.48756715944047996,0.35390861251410455,6657.731427999999-0,-19.669553184578845,52.40214350902647,451.57348946117185,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08763253023992673,-0.03792869683503658,0.9954305368031185,,,,,,
6657.828257000001,12,0.9987445772631909,0.4855402586174888,0.3504930840492416,6657.828257000001-0,-21.111376394193982,53.84789552857862,451.75128734295805,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08474888382069656,-0.03503719279593226,0.995786132566691,,,,,,
6658.078395999997,15,0.9999969839027684,0.48365911316026666,0.34656081469683897,6658.078395999997-0,-22.454138529536678,55.51026097802401,451.9194433957314,-63.48581830454225,71.36649192654474,-46.141778940387454,0.0820633595500111,-0.031712461897041494,0.9961224446722375,,,,,,
6658.094533999989,15,0.9669138336059618,0.4839471692253355,0.3461776685181539,6658.094533999989-0,-22.251423711558473,55.666996683678505,451.9076669499473,-63.48581830454225,71.36649192654474,-46.141778940387454,0.0824687891859675,-0.0313989904857325,0.9960988917806697,,,,,,
6658.102602999992,15,0.9999597943562827,0.4832563343291695,0.3466391264408685,6658.102602999992-0,-22.73904272479855,55.48214981767562,451.94193687014035,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08149355115948737,-0.03176868421773832,0.9961674316210556,,,,,,
6658.13487899999,16,0.9998408081349456,0.48312027109623956,0.34544034457356254,6658.13487899999-0,-22.839193052056388,55.984513312980056,451.96588671987524,-63.48581830454225,71.36649192654474,-46.141778940387454,0.08129325050497166,-0.030763957227129407,0.9962153313205253,,,,,,
6658.288191,16,0.9998786667864563,0.4812108259249677,0.34770075525043653,6658.288191-0,-24.184336461805557,55.0619428826607,452.0444866324812,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07860296368547331,-0.032609098087768074,0.9963725311457372,,,,,,
6658.360811999999,16,0.9994175672559842,0.48000519217531634,0.3480357265269315,6658.360811999999-0,-25.0375905655889,54.93563746477554,452.1069147913572,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07689645547790663,-0.03286170892353846,0.9964973874634893,,,,,,
6658.489916999999,17,0.9996555147168761,0.4791913304442289,0.34871904651714203,6658.489916999999-0,-25.612156248849075,54.6593108855939,452.14173054407877,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07574732411138635,-0.03341436208190171,0.9965670189689325,,,,,,
6658.610951999988,17,0.9996601176084369,0.478492312009373,0.35272076991919366,6658.610951999988-0,-26.093415121276777,52.99583629533534,452.11952519215276,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07478480636653084,-0.036741311262418835,0.9965226082650804,,,,,,
6658.619020999991,17,0.9997231489019628,0.47827259920485377,0.35330852785020217,6658.619020999991-0,-26.247034602114965,52.75288825178896,452.1220133891407,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07447756740485456,-0.0372272073495116,0.9965275846590562,,,,,,
6658.6270899999945,17,0.9996694934857773,0.47803991079885133,0.35255917060190856,6658.6270899999945-0,-26.414710778490857,53.06823409389531,452.14619677955903,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07414221505210283,-0.03659651566529887,0.996575951439893,,,,,,
6658.635158999998,17,0.9968365398623718,0.47825852376402944,0.35382466531627266,6658.635158999998-0,-26.25514351059236,52.53762379683627,452.1145311845736,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07446134958789968,-0.03765773625941696,0.9965126202499219,,,,,,
6658.76426299999,18,0.9896207637686156,0.47703350056806926,0.35704344047351055,6658.76426299999-0,-27.111648179631274,51.207782501019224,452.1257658405479,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07274834024982191,-0.04031741885105106,0.9965350895618706,,,,,,
6658.844954,18,0.9996512833411442,0.4765722818229888,0.358605050110284,6658.844954-0,-27.43272948359852,50.56138085017791,452.1225305777331,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07210617764188737,-0.041610222152733634,0.996528619036241,,,,,,
6658.885299000001,18,0.9997923474492258,0.47623124411835294,0.36048260200981397,6658.885299000001-0,-27.667356579768736,49.78220188683268,452.1063080836901,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07163692344954703,-0.043168580079424146,0.996496174048155,,,,,,
6658.901436999993,18,0.9998697007184367,0.47635956355716197,0.3595870670918814,6658.901436999993-0,-27.579800698461227,50.15416672763892,452.1159808178805,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07181203521216195,-0.04242465039781165,0.9965155195165358,,,,,,
6658.909505999996,18,0.9995052312635005,0.47635155179644,0.3613099156407945,6658.909505999996-0,-27.578956888469733,49.43620301226902,452.0848358960577,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07181372283214493,-0.04386057782855146,0.9964532296728905,,,,,,
6658.933712999991,18,0.9996006704747668,0.47658536581105543,0.3614645173071498,6658.933712999991-0,-27.41268944030078,49.36940843210351,452.0698805896586,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07214625772848293,-0.04399416698888248,0.9964233190600921,,,,,,
6658.982126999996,19,0.9998307679949608,0.4765518361457864,0.3631910072265211,6658.982126999996-0,-27.429949000967568,48.650567257661066,452.03887208411925,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07211173860714931,-0.04543184933776745,0.9963613020490134,,,,,,
6659.014402999994,19,0.9986712887864834,0.4763916887067922,0.3641326085907852,6659.014402999994-0,-27.539848426419795,48.26006367200789,452.02885470117843,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07189193975624486,-0.046212856509073724,0.9963412672831317,,,,,,
6659.062816999998,19,0.9996917424291563,0.4754496644566203,0.3633908808515961,6659.062816999998-0,-28.21015586801336,48.57834827823203,452.0914276493862,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07055132487305776,-0.04557628729662547,0.9964664131795473,,,,,,
6659.087023999993,19,0.9998100580198246,0.47426737340148195,0.3646764035259136,6659.087023999993-0,-29.043167187550196,48.05466571778656,452.12548121508974,-63.48581830454225,71.36649192654474,-46.141778940387454,0.06888530223398409,-0.0466236524175164,0.9965345203109544,,,,,,
6659.111231000003,19,0.9998527773197492,0.4740977626452813,0.364430551434597,6659.111231000003-0,-29.164397135454195,48.15874699785097,452.1387049482141,-63.48581830454225,71.36649192654474,-46.141778940387454,0.06864284233817614,-0.046415489857387554,0.9965609677772033,,,,,,
6659.119299999991,19,0.9998511818533702,0.47431067895171636,0.363904863673838,6659.119299999991-0,-29.01552904386206,48.37561065626414,452.1384820942045,-63.48581830454225,71.36649192654474,-46.141778940387454,0.06894057852136032,-0.045981762540561244,0.9965605220691839,,,,,,
6659.175783999992,20,0.9998662578122085,0.4733333230277058,0.3649649107915014,6659.175783999992-0,-29.704314329353323,47.94372582178005,452.1655399073052,-63.48581830454225,71.36649192654474,-46.141778940387454,0.06756300795037778,-0.046845532209529445,0.9966146376953852,,,,,,
6659.240336000003,20,0.9995817112510581,0.4736355563360883,0.36793524359495666,6659.240336000003-0,-29.478018134846835,46.70402193821661,452.0903277144256,-63.48581830454225,71.36649192654474,-46.141778940387454,0.0680156003393908,-0.049324939976656296,0.9964642133096262,,,,,,
6659.248404999991,20,0.9993931221422018,0.4759091022366023,0.36866204719892903,6659.248404999991-0,-27.86444674660028,46.37984204144442,451.96140837711073,-63.48581830454225,71.36649192654474,-46.141778940387454,0.07124274311588391,-0.04997329977020068,0.9962063746349963,,,,,,
6659.288749999992,20,0.21992254786339832,0.5536036501528903,0.4012326944717449,6659.288749999992-0,26.16698225283332,32.36908699701975,444.20664591787835,-63.48581830454225,71.36649192654474,-46.141778940387454,0.1793056011147511,-0.07799480985905002,0.9806968497165316,,,,,,
6659.361370999992,21,0.0,0.11782279572434384,-0.2885583640940459,6659.361370999992-0,-63.48581830454225,71.36649192654474,-46.141778940387454,-63.48581830454225,71.36649192654474,-46.141778940387454,0.0,0.0,0.0,,,,,,
6659.401715999993,21,0.10046203930374932,0.5014687362133593,0.4633577699781124,6659.401715999993-0,-9.729520909924275,7.4390154717852965,446.83239710187524,-63.48581830454225,71.36649192654474,-46.141778940387454,0.10751259478923594,-0.12785495290951893,0.9859483520845252,,,,,,
6659.433991999991,21,0.2074059401316185,0.49011474682862255,0.5303049611968689,6659.433991999991-0,-17.449378676742924,-19.380011075875217,443.39444895212296,-63.48581830454225,71.36649192654474,-46.141778940387454,0.09207287925559865,-0.18149300600483992,0.9790724557850208,,,,,,
6659.466268999997,21,0.16473856411943918,0.5379924865857734,0.6472786052362736,6659.466268999997-0,14.911327795519995,-64.26157684382551,427.20245172544094,-64.10754754789636,71.19960283674388,-47.56726733740143,0.1580377506868328,-0.27092235936113884,0.9495394381256848,,,,,,
6659.506613999998,22,0.9955450762208073,0.46784926292638324,0.3612176712674241,6659.506613999998-0,-33.5058964080029,49.4003420640488,451.01906538470246,-64.10754754789636,71.19960283674388,-47.56726733740143,0.061203302279786986,-0.04359852154539015,0.9971726654442078,,,,,,
6659.52275199999,22,0.918267251029594,0.468055584816968,0.3639956793751228,6659.52275199999-0,-33.34702104984639,48.24285536562931,450.9573336153604,-64.10754754789636,71.19960283674388,-47.56726733740143,0.0615210529961,-0.04591349494222918,0.9970492019055237,,,,,,
6659.546958999999,22,0.9990568200443465,0.4670361618145587,0.36329272212473185,6659.546958999999-0,-34.072776488121676,48.54543864060477,451.01542527432713,-64.10754754789636,71.19960283674388,-47.56726733740143,0.0600695421195494,-0.04530832839227819,0.9971653852234571,,,,,,
6659.5550280000025,22,0.9463931808146078,0.4672494164290414,0.36307694179954497,6659.5550280000025-0,-33.92259345461518,48.633026393220646,451.0103276004431,-64.10754754789636,71.19960283674388,-47.56726733740143,0.060369908186562404,-0.045133152887046446,0.997155189875689,,,,,,
6659.563096999991,22,0.9689275862157264,0.46675100762229726,0.36134723694669935,6659.563096999991-0,-34.28402314308222,49.357721770217466,451.064349814531,-64.10754754789636,71.19960283674388,-47.56726733740143,0.05964704880962829,-0.043683762133052834,0.9972632343038649,,,,,,
6659.571165999994,22,0.9990357456894824,0.4668703970536228,0.36190163219598614,6659.571165999994-0,-34.1967721013779,49.125807677542426,451.04891077905086,-64.10754754789636,71.19960283674388,-47.56726733740143,0.05982155089303698,-0.0441475903184029,0.9972323562329046,,,,,,
6659.595372999989,22,0.9989916753160794,0.4664462627427878,0.3607881347897165,6659.595372999989-0,-34.50279065787508,49.59355409234492,451.0876604705343,-64.10754754789636,71.19960283674388,-47.56726733740143,0.05920951378004258,-0.043212097488797896,0.9973098556158715,,,,,,
6659.6115109999955,22,0.9991195414741249,0.4667118614420458,0.3599078219965819,6659.6115109999955-0,-34.318510972480155,49.95724854357891,451.09231161801426,-64.10754754789636,71.19960283674388,-47.56726733740143,0.05957807315083241,-0.04248470858632991,0.9973191579108311,,,,,,
6659.619579999999,22,0.9990831090893408,0.4666933367575258,0.36022605843947764,6659.619579999999-0,-34.33016401777412,49.8249624984969,451.0873548015203,-64.10754754789636,71.19960283674388,-47.56726733740143,0.059554767060244485,-0.04274928067649397,0.9973092442778433,,,,,,
6659.659925,23,0.9996695598196851,0.46769404041257345,0.3605547024853809,6659.659925-0,-33.618973509923975,49.677810001715045,451.03804680024126,-64.10754754789636,71.19960283674388,-47.56726733740143,0.06097714807594484,-0.0430435856700577,0.9972106282752854,,,,,,
6659.684131999995,23,0.9993719058295862,0.46870106766033554,0.3602392844387887,6659.684131999995-0,-32.906545994374156,49.79863464890772,450.99917363379,-64.10754754789636,71.19960283674388,-47.56726733740143,0.06240200310704447,-0.042801936375672256,0.9971328819423828,,,,,,
6659.692200999998,23,0.9993010834218216,0.4778145384738079,0.3569019095281516,6659.692200999998-0,-26.471751717613827,51.09093614399278,450.60859357524987,-64.10754754789636,71.19960283674388,-47.56726733740143,0.07527159166056518,-0.04021733338550221,0.9963517218253026,,,,,,
6659.700270000001,23,0.9947897190025733,0.5053337853726186,0.3524440578616118,6659.700270000001-0,-7.148456886375428,52.643012883127696,448.83107568995615,-64.10754754789636,71.19960283674388,-47.56726733740143,0.11391818132304188,-0.037113179907232424,0.9927966860547152,,,,,,
6659.70833899999,23,0.9925720821707196,0.5441998985381623,0.34788652139452314,6659.70833899999-0,19.798005176577902,54.0914882188964,445.04532957443485,-64.10754754789636,71.19960283674388,-47.56726733740143,0.16781110544894862,-0.03421622923569498,0.9852251938236726,,,,,,
6659.740615000002,23,0.9910245051583616,0.6391996264475539,0.32697113671229927,6659.740615000002-0,84.04858008412558,61.49567200258143,429.8796884298859,-64.10754754789636,71.19960283674388,-47.56726733740143,0.2963122552640439,-0.01940786166832484,0.9548939115345747,,,,,,
6659.76482299999,23,0.9497208192448281,0.6381884875105845,0.325745953661002,6659.76482299999-0,83.39204740973298,62.00481572320405,430.0929941217994,-64.10754754789636,71.19960283674388,-47.56726733740143,0.29499918991525875,-0.018389574227079653,0.9553205229184016,,,,,,
6659.772891999994,23,0.9450912545041281,0.6380347794580226,0.3254895578659006,6659.772891999994-0,83.29295628391469,62.1106857314726,430.1256079035654,-64.10754754789636,71.19960283674388,-47.56726733740143,0.29480100766362205,-0.018177834210542615,0.9553857504819337,,,,,,
6659.7970989999885,23,0.9985954965460905,0.6392969634505139,0.32448925953715535,6659.7970989999885-0,84.14005519667009,62.50033490675041,429.8706563950683,-64.10754754789636,71.19960283674388,-47.56726733740143,0.2964952054891329,-0.017398535859986963,0.9548758474649394,,,,,,
6659.83744399999,23,0.9986757367620248,0.640926133377987,0.324298236575269,6659.83744399999-0,85.22099812850195,62.55720437305705,429.53470750127684,-64.10754754789636,71.19960283674388,-47.56726733740143,0.29865709135279667,-0.01728479692737367,0.9542039496773567,,,,,,
6659.861650999999,24,0.9615756718975407,0.6421448812587933,0.32524156139060956,6659.861650999999-0,86.0170829835345,62.1596363014564,429.2774393678764,-64.10754754789636,71.19960283674388,-47.56726733740143,0.30024926106286176,-0.018079933070574927,0.9536894134105557,,,,,,
6659.885857999994,24,0.9990030011158038,0.6424687197665213,0.3255528463218743,6659.885857999994-0,86.22783322171391,62.02948935779047,429.2085524224093,-64.10754754789636,71.19960283674388,-47.56726733740143,0.30067076153922057,-0.018340226957906797,0.9535516395196215,,,,,,
6659.910064999989,24,0.9990422987209145,0.6427929152674056,0.325182760062398,6659.910064999989-0,86.4464037792383,62.17533646427658,429.1423616362807,-64.10754754789636,71.19960283674388,-47.56726733740143,0.30110790265426934,-0.018048532744934537,0.9534192579473643,,,,,,
6659.918133999992,24,0.9603836127516445,0.6425579957553407,0.3261332892853862,6659.918133999992-0,86.28039566574458,61.7932900343003,429.1873737678881,-64.10754754789636,71.19960283674388,-47.56726733740143,0.3007758864272819,-0.018812625604887168,0.9535092822105791,,,,,,
6659.942341000002,24,0.9993225702536666,0.6431065996624414,0.3264870448461241,6659.942341000002-0,86.63921628202257,61.64322062577406,429.0710533564394,-64.10754754789636,71.19960283674388,-47.56726733740143,0.3014935276598379,-0.019112764421939654,0.9532766413876816,,,,,,
6659.966547999997,24,0.9996805621247933,0.6429730969516626,0.3269502714890471,6659.966547999997-0,86.54574776773595,61.45732807162511,429.09684154110636,-64.10754754789636,71.19960283674388,-47.56726733740143,0.30130659063126464,-0.019484549530237538,0.9533282177570155,,,,,,
6659.974617,24,0.9639618354020687,0.642718592211639,0.32707531348827745,6659.974617-0,86.37606376183808,61.40985397517437,429.1494656858986,-64.10754754789636,71.19960283674388,-47.56726733740143,0.30096722261946895,-0.01957949772313905,0.9534334660466002,,,,,,
6659.990754999992,24,0.999325827889749,0.6427834620530402,0.3272935704988459,6659.990754999992-0,86.41651434977149,61.32069139697596,429.13485547997436,-64.10754754789636,71.19960283674388,-47.56726733740143,0.30104812379533574,-0.01975782287953587,0.9534042456347517,,,,,,
6659.998823999995,25,0.9994933799152841,0.6361657369257804,0.3282350839548628,6659.998823999995-0,82.02477148602347,61.021072708225205,430.49312932623315,-64.10754754789636,71.19960283674388,-47.56726733740143,0.29226463806783964,-0.0203570602570374,0.9561207933272693,,,,,,
6660.006892999998,25,0.9915702928226233,0.6115887427146801,0.3320516269829461,6660.006892999998-0,65.61431311085306,59.77364520027801,435.1766465127079,-64.10754754789636,71.19960283674388,-47.56726733740143,0.25944372131749893,-0.022851915272931733,0.9654878277002187,,,,,,
6660.039168999996,25,0.9956649235118356,0.4622102473221985,0.3323683147744967,6660.039168999996-0,-37.65578093499046,61.52108613646,451.6387325840126,-64.10754754789636,71.19960283674388,-47.56726733740143,0.052903533225811816,-0.019357033400567797,0.998411999842828,,,,,,
6660.063375999991,25,0.9998200410116335,0.446647041337739,0.32647419083340024,6660.063375999991-0,-48.831343649759376,64.20466463090631,452.15036136300694,-64.10754754789636,71.19960283674388,-47.56726733740143,0.030552407796273995,-0.013989876411675123,0.9994352574008167,,,,,,
6660.071444999994,25,0.9999165786979819,0.445514024052145,0.32585675844869333,6660.071444999994-0,-49.649695001997614,64.48030887715149,452.17848961151526,-64.10754754789636,71.19960283674388,-47.56726733740143,0.028915705091797472,-0.013438587919184786,0.9994915138978334,,,,,,
6660.079513999997,25,0.9999797578287244,0.44645179330993495,0.3240491327469722,6660.079513999997-0,-48.98777318618666,65.23034262113502,452.1684231588143,-64.10754754789636,71.19960283674388,-47.56726733740143,0.030239548723419496,-0.01193852043121768,0.9994713809924314,,,,,,
6660.0875839999935,25,0.9999645707080664,0.44637143817629177,0.324519630069214,6660.0875839999935-0,-49.04238855314459,65.0328924041783,452.16767507397714,-64.10754754789636,71.19960283674388,-47.56726733740143,0.030130317989503552,-0.012333420865131173,0.9994698848227572,,,,,,
6660.111790999988,25,0.9807916324576949,0.44727290981499124,0.3228214824609055,6660.111790999988-0,-48.405806434490685,65.73724107348838,452.15627416327175,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03140348222681144,-0.010924723526510999,0.9994470830013464,,,,,,
6660.127928999995,25,0.9999860975119947,0.4473655771466073,0.32067984688977014,6660.127928999995-0,-48.35331412209196,66.64012633033992,452.1636755740346,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03150846685160885,-0.009118953012807907,0.9994618858228721,,,,,,
6660.144067000001,26,0.9999774974233203,0.44755661641689864,0.3197303741521984,6660.144067000001-0,-48.22224227776168,67.03846616175326,452.1630019259751,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03177061054026936,-0.00832227334998123,0.9994605385267532,,,,,,
6660.15213599999,26,0.9999792400966022,0.4475556630050031,0.3197657550162223,6660.15213599999-0,-48.22269517001989,67.02353513204432,452.16289177195125,-64.10754754789636,71.19960283674388,-47.56726733740143,0.031769704755753025,-0.008352135409399136,0.9994603182187054,,,,,,
6660.160204999993,26,0.999989618594561,0.447630062517604,0.31937392399602627,6660.160204999993-0,-48.17178897366496,67.18800393558031,452.1626183737897,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03187151714846276,-0.008023197802327159,0.9994597714223823,,,,,,
6660.176342999999,26,0.999951517933205,0.4478546003119209,0.3194074806278844,6660.176342999999-0,-48.01017555863889,67.1706830912118,452.1572992197408,-64.10754754789636,71.19960283674388,-47.56726733740143,0.032194743978514906,-0.008057839491064145,0.9994491331142845,,,,,,
6660.184412000002,26,0.9999927228919907,0.4482346616815792,0.3188310093582801,6660.184412000002-0,-47.740779933351675,67.40885753334676,452.15041212560936,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03273353522908934,-0.00758149060679425,0.9994353589260215,,,,,,
6660.200549999994,26,0.999881720788929,0.448578409192293,0.3189999660149959,6660.200549999994-0,-47.49265648167703,67.33265994538603,452.141640075237,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03322978213243877,-0.007733885782715694,0.9994178148252767,,,,,,
6660.208618999997,26,0.9999770988924545,0.44971224539930243,0.3195832574535058,6660.208618999997-0,-46.67439491255489,67.07044940486863,452.1116648591932,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03486630527068307,-0.008258306863750509,0.9993578643931893,,,,,,
6660.216688,26,0.9999197274918634,0.45004722966720323,0.3202417232633211,6660.216688-0,-46.42966483161045,66.7877954130392,452.10065080216214,-64.10754754789636,71.19960283674388,-47.56726733740143,0.03535576543257185,-0.008823614847409372,0.999335836279127,,,,,,
6660.224756999989,26,0.9999309700944397,0.4501883435514899,0.3219608344935232,6660.224756999989-0,-46.31749042291027,66.06036014057631,452.08971705489125,-64.10754754789636,71.19960283674388,-47.56726733740143,0.035580114249972206,-0.01027848539233514,0.9993139687845853,,,,,,
